full_name,default_branch,forks,watchers,topics,created_at
MoleculeTransformers__moleculenet-smiles-bert-mixup,main,1,2,"['bert', 'enumeration', 'mixup', 'moleculenet', 'pytorch', 'smiles-strings', 'transformers']",2022-12-22T12:16:57Z
Reinforz__SemEval-2023-Task-10-EDOS,main,0,1,"['bert-fine-tuning', 'huggingface-transformers', 'pytorch', 'sequence-classification', 'sexism-detection']",2022-12-25T15:57:31Z
MoleculeTransformers__moleculenet-bert-ssl,main,0,1,"['co-training', 'mixmatch', 'moleculenet', 'pseudo-label', 'pytorch', 'smiles', 'ssl', 'transformers']",2022-12-23T13:55:31Z
aucsearun__transformer-pytorch,master,0,0,[],2022-12-22T05:32:56Z
dodoseung__decision-transformer-pytorch,main,0,0,[],2022-12-14T13:53:44Z
aarontyliu__another-temporal-fusion-transformer,main,0,0,[],2022-12-12T01:10:24Z
pducanh2000__swin-transformer,main,0,0,"['easy-to-understand', 'pytorch', 'pytorch-implementation', 'simple', 'swin-transformers']",2022-12-19T04:53:30Z
yanpengt06__code-base,main,0,0,"['huggingface-transformers', 'nlp', 'project-structure', 'pytorch']",2022-12-16T12:15:34Z
m8ax__Programa-En-Python-Para-Manejar-Stable-Diffusion-Corriendo-En-GPU-AMD.-Incluidas-Las-Integradas,main,0,0,"['cv2', 'inference-engine', 'python', 'pytorch', 'stable-diffusion', 'transformers', 'video-processing']",2022-12-13T00:02:01Z
vrunm__Question-Answering-Squad,main,0,0,"['bert', 'deep-learning', 'information-retrieval', 'language-model', 'nlp', 'optimizer', 'pytorch', 'question-answering', 'transformer']",2022-12-19T05:05:34Z
lucidrains__muse-maskgit-pytorch,main,75,777,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'text-to-image', 'transformers']",2023-01-03T16:54:57Z
bloomberg__minilmv2.bb,main,6,60,"['distillation', 'language-model', 'model-compression', 'model-distillation', 'python', 'pytorch', 'transformers']",2023-01-03T22:31:07Z
conceptofmind__t5-pytorch,main,4,37,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'transformers']",2022-12-30T02:50:15Z
gyunggyung__DistilKoBiLSTM,main,4,32,"['bert', 'bert-multilingua', 'bilstm', 'distilbert', 'distillation', 'ele', 'electra', 'gpt-2', 'huggingface', 'knowledge-distillation', 'kobert', 'korean', 'korean-nlp', 'nlp', 'pytorch', 'roberta', 't5', 'transformer', 'xlnet']",2022-12-26T07:21:35Z
Misterion777__DOM-LM,main,8,27,"['dom-lm', 'information-extraction', 'natural-language-processing', 'pytorch', 'transformer', 'web-information-retrieval']",2023-01-03T12:24:04Z
maruya24__pytorch_robotics_transformer,main,10,26,"['artificial-intelligence', 'deep-learning', 'pytorch', 'pytorch-implementation', 'robotics', 'transformer']",2023-01-01T06:21:36Z
TigerJeffX__Transformers-in-pytorch,main,0,25,"['cifar10', 'distributed-data-parallel', 'imagenet', 'mixed-precision-training', 'multi30k', 'neural-machine-translation', 'pytorch-implementation', 'transformer', 'vision-transformer']",2022-12-28T05:50:13Z
DHDev0__Muzero-unplugged,main,2,17,"['arxiv', 'arxiv-papers', 'deep-learning', 'deep-reinforcement-learning', 'gym', 'gym-environments', 'lstm', 'machine-learning', 'monte-carlo-tree-search', 'muzero', 'muzero-unplugged', 'neural-network', 'python3', 'pytorch', 'reinforcement-learning', 'resnetv1', 'resnetv2', 'rl', 'transformer']",2023-01-07T19:09:29Z
survml__survml-transformer-rul-prediction,main,1,14,[],2023-01-07T03:37:53Z
MoleculeTransformers__smiles-featurizers,main,0,13,"['bart', 'bart-decoder', 'bart-encoder', 'bert', 'dense-vectors', 'embeddings', 'fingerprints', 'moleculenet', 'pytorch', 'sentence-embeddings', 'sentence-transformers', 'simcse', 'smiles', 'virtual-screening', 'virtual-screening-studies']",2022-12-26T10:09:15Z
jaketae__lm-identifier,main,0,9,"['chatgpt', 'gpt', 'identification', 'natural-language-processing', 'pytorch', 'transformers']",2023-01-04T14:44:27Z
jiluojiluo__Bert-Chinese-Text-Classification-Pytorch-transformers,main,0,8,[],2023-01-06T17:03:27Z
torchmix__torchmix,main,0,7,"['components', 'deep-learning', 'einops', 'hydra', 'jaxtyping', 'machine-learning', 'python', 'pytorch', 'reproducibility', 'torch', 'torchmix', 'transformer']",2023-01-04T00:04:06Z
mina-ghashami__transformer-in-pytorch,main,2,5,[],2023-01-09T18:00:31Z
amin-datascience__Convolutional-Vision-Transformer,main,0,2,"['convit', 'python', 'pytorch', 'transformer', 'vision-transformer']",2023-01-03T09:36:58Z
torresflo__Pokedex-AI,main,0,1,"['computer-vision', 'image-classification', 'image-to-text', 'machine-learning', 'pokedex', 'pokedex-application', 'pokemon', 'pokemon-classification', 'python', 'pytorch', 'pytorch-transformers']",2023-01-01T14:52:15Z
VerleysenNiels__transformers-pytorch,master,0,0,"['attention', 'deep-learning', 'pytorch', 'transformer']",2022-12-29T10:42:28Z
SahilChowkekar__transformer-using-pytorch,master,0,0,[],2022-12-29T01:01:56Z
biltomas3__nlp_transformer,main,0,0,[],2023-01-04T12:13:41Z
amin-datascience__Vision-Transformer-ViT,main,0,0,"['python', 'pytorch', 'vision-transformer']",2023-01-04T18:43:00Z
aneesh-aparajit__picturebook.ai,main,0,0,"['causal-language-modeling', 'dataset', 'gpt-2', 'huggingface-transformers', 'pytorch']",2022-12-28T19:19:01Z
linto-ai__whisper-timestamped,master,122,1336,"['asr', 'attention-is-all-you-need', 'attention-mechanism', 'attention-model', 'attention-network', 'attention-seq2seq', 'attention-visualization', 'deep-learning', 'machine-learning', 'multilingual-models', 'python', 'python3', 'pytorch', 'speaker-diarization', 'speech', 'speech-processing', 'speech-recognition', 'speech-to-text', 'transformers', 'whisper']",2023-01-13T11:30:19Z
Haiyang-W__DSVT,master,22,306,"['3d-object-detection', 'backbone', 'cvpr2023', 'point-cloud', 'pytorch', 'transformer']",2023-01-15T05:02:08Z
hppRC__bert-classification-tutorial,main,15,212,"['bert', 'deep-learning', 'japanese', 'nlp', 'python', 'pytorch', 'transformers']",2023-01-14T03:45:34Z
lucidrains__zorro-pytorch,main,6,91,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'masking', 'multimodal', 'transformers']",2023-01-26T16:27:01Z
shhossain__BanglaSpeech2Text,main,8,42,"['bangla', 'bangla-asr', 'bangla-automatic-speech-recognition', 'bangla-speech-recognition', 'bangla-speech-to-text', 'bangla-voice-recognition', 'deep-learning', 'hacktoberfest', 'machine-learning', 'pytorch', 'speech', 'speech-recognition', 'speech-to-text', 'transformer', 'voice-recognition', 'whisper', 'whisper-model']",2023-01-12T06:02:21Z
DHDev0__Stochastic-muzero,main,4,37,"['arxiv-papers', 'deep-reinforcement-learning', 'gym-environments', 'lstm', 'machine-learning', 'monte-carlo-tree-search', 'multilayer-perceptron', 'muzero', 'muzero-stochastic', 'offline-reinforcement-learning', 'online-reinforcement-learning', 'pytorch', 'resnetv2', 'rl', 'stochastic-muzero', 'transformer']",2023-01-17T20:02:04Z
NavinKumarMNK__Anomaly-Crime-Activity-Detection,master,2,21,"['anomaly-detection', 'coat-net', 'crime-detection', 'deep-learning', 'docker', 'efficientnetv2', 'face-recognition', 'lrcn', 'lstm', 'machine-learning', 'python', 'pytorch', 'swim-transformer', 'video-detection', 'websocket']",2023-01-15T08:48:18Z
willyfh__graph-transformer,main,4,18,"['deep-learning', 'gnn', 'graph-deep-learning', 'graph-neural-networks', 'graph-transformer', 'neural-networks', 'pytorch']",2023-01-17T10:13:47Z
Cabbagito__Fine-Tuning-Whisper-on-LibriSpeech,main,1,4,"['artificial-intelligence', 'deep-learning', 'fine-tuning', 'huggingface', 'neural-network', 'python', 'pytorch', 'speech-recognition', 'transformer']",2023-01-19T11:51:24Z
rishub-tamirisa__transformer-mlm,main,0,3,"['bert', 'deep-learning', 'educational', 'encoder', 'masked-language-modeling', 'nlp', 'pytorch', 'transformer']",2023-01-25T23:35:27Z
w44607797__transformer-recommender-pytorch,main,0,2,[],2023-01-15T09:28:16Z
scheshmi__BottleneckTransformers,main,0,1,"['botnet', 'bottleneck-transformers', 'pytorch', 'transformer']",2023-01-18T23:16:45Z
iVishalr__SWIFT,main,0,1,"['fourier-convolutions', 'lightweight-image-super-resolution', 'pytorch', 'swift', 'swin-transformers', 'transformer']",2023-01-20T09:43:41Z
EMalagoli92__VAN-Classification-TensorFlow,main,0,1,"['computer-vision', 'deep-learning', 'image-classification', 'python', 'pytorch', 'tensorflow', 'transformers']",2023-01-22T13:21:41Z
Stripling12__transformer-MT,master,0,1,[],2023-01-13T03:43:47Z
Junhyeong02__transformer-study,main,0,0,[],2023-01-17T01:36:22Z
adam-kozlowski-280__torch-transformer,master,0,0,[],2023-01-20T17:27:51Z
HarshvirSandhu__Intent2Text,main,0,0,"['nlp', 'pytorch', 'text-generation', 'transformers']",2023-01-14T19:44:17Z
iboraham__imdb-genre-classification,master,0,0,"['deep-learning', 'kaggle-dataset', 'pytorch', 'transformers']",2023-01-15T21:44:18Z
honghanhh__definition_extraction,main,0,0,"['binary-classifier', 'language-models', 'mbert', 'mdistilbert', 'python', 'pytorch', 'rule-based-classifier', 'slovenian', 'transformers', 'xlmr']",2023-01-20T00:18:24Z
vllm-project__vllm,main,1820,15066,"['gpt', 'inference', 'llama', 'llm', 'llm-serving', 'llmops', 'mlops', 'model-serving', 'pytorch', 'transformer']",2023-02-09T11:23:20Z
lucidrains__musiclm-pytorch,main,241,2921,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'music-synthesis', 'transformers']",2023-01-27T15:39:13Z
yuanzhoulvpi2017__zero_nlp,main,299,2319,"['bert', 'bloom', 'chatglm-6b', 'clip', 'dolly', 'falcon', 'gpt', 'gpt-neox', 'gpt2', 'huggingface-transformers', 'llama2', 'nlp', 'pipeline', 'pytorch', 'text-generation', 'transformers']",2023-02-05T07:11:18Z
lucidrains__toolformer-pytorch,main,111,1842,"['api-calling', 'artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'transformers']",2023-02-10T21:59:25Z
Azure__MS-AMP,main,29,420,"['amp', 'deep-learning', 'fp8', 'gpu', 'pytorch', 'transformer']",2023-01-30T09:29:17Z
lucidrains__block-recurrent-transformer-pytorch,main,16,195,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'long-context-attention', 'long-context-transformers', 'memory', 'recurrence']",2023-02-07T00:09:55Z
wjun0830__QD-DETR,main,9,139,"['computer-vision', 'deep-learning', 'detection-transformer', 'moment-retrieval', 'multi-modal', 'text-video-retrieval', 'video-highlight-detection', 'video-retrieval', 'video-summarization']",2023-01-30T10:54:53Z
HKUNLP__efficient-attention,main,3,71,"['attention-mechanism', 'language-model', 'machine-learning', 'machine-translation', 'python3', 'pytorch', 'vision-transformer']",2023-02-03T15:56:42Z
etaoxing__multigame-dt,master,3,38,"['decision-transformers', 'imitation-learning', 'pytorch', 'reinforcement-learning', 'transformers']",2023-02-01T02:06:37Z
DavidLandup0__deepvision,main,4,30,"['cnn-classification', 'computer-vision', 'deep-learning', 'efficientnetv2', 'evaluation', 'image-classification', 'keras', 'nerf', 'neural-radiance-fields', 'pretrained-models', 'pytorch', 'pytorch-lightning', 'resnet', 'segformer', 'semantic-segmentation', 'tensorflow', 'vision-transformer', 'visualization']",2023-01-31T12:49:51Z
Westlake-AI__AutoMix,master,1,15,"['automix', 'data-augmentation', 'image-classification', 'imagenet', 'mixup', 'pytorch', 'vision-transformer']",2023-02-07T14:15:53Z
vorobeevich__ml-snippets-classification,main,2,11,"['code4ml', 'deep-learning', 'machine-learning', 'nlp', 'programm-classification', 'pytorch', 'transformers']",2023-02-02T08:42:52Z
TBI805__DSNT,main,0,6,"['image-captioning', 'normalization', 'pytorch', 'spatial-encoding', 'transformer']",2023-02-01T11:53:27Z
MarsJacobs__ti-kd-qat,main,0,5,"['bert', 'pytorch', 'quantization', 'transformers']",2023-02-03T10:11:05Z
jiaminchen-1031__transformerinterp,master,0,4,[],2023-01-30T09:35:27Z
Mr-TalhaIlyas__segformer,master,1,4,"['cityscapes', 'segformer', 'segmentation', 'transformers']",2023-02-07T03:19:58Z
marksgraham__transformer-ood,main,0,4,"['out-of-distribution-detection', 'pytorch', 'transformers', 'vq-vae']",2023-02-10T21:43:56Z
douglasrizzo__brnames,master,0,4,"['machine-learning', 'natural-language-processing', 'pytorch', 'pytorch-lightning', 'ray-tune', 'transformer']",2023-02-11T04:46:34Z
neergaard__sleeptransformer-pytorch,main,2,0,[],2023-02-10T13:00:47Z
AnteronGitHub__pytorch-split-transformer,master,0,0,[],2023-01-31T12:48:55Z
tommyEzreal__handmade_transformer,main,0,0,"['pytorch', 'transformer']",2023-02-07T11:35:30Z
kayodeolaleye__multilang-identification,main,1,0,"['fine-tuning-bert', 'language-identification', 'nlp', 'sentence-transformers']",2023-02-02T08:43:13Z
NVlabs__VoxFormer,main,74,923,"['2d-to-3d', '3d-perception', '3d-scene-understanding', 'artificial-intelligence', 'autonomous-driving', 'autonomous-vehicles', 'computer-vision', 'deep-learning', 'machine-learning', 'occupancy-grid-map', 'semantic-scene-completion', 'semantickitti', 'vision-transformer', 'voxel-proceessing']",2023-02-21T04:15:18Z
unum-cloud__uform,main,44,774,"['bert', 'clip', 'clustering', 'contrastive-learning', 'cross-attention', 'huggingface-transformers', 'image-search', 'language-vision', 'llava', 'multi-lingual', 'multimodal', 'neural-network', 'openai', 'openclip', 'pretrained-models', 'pytorch', 'representation-learning', 'semantic-search', 'transformer', 'vector-search']",2023-02-21T10:04:40Z
wjn1996__HugNLP,main,13,247,"['code-understanding', 'deep-learning', 'few-shot-learning', 'knowledge-enhancement', 'natural-language-processing', 'pre-trained-language-models', 'prompt-based-learning', 'pytorch', 'semi-supervised-learning', 'supervised-learning', 'transformers']",2023-02-18T15:29:22Z
rasbt__faster-pytorch-blog,main,15,119,"['deeplearning', 'lightning', 'pytorch', 'transformers']",2023-02-23T14:08:31Z
bwconrad__flexivit,main,3,31,"['computer-vision', 'pytorch', 'transformer', 'vision-transformer']",2023-02-24T18:47:01Z
horrible-dong__TeamDETR,main,1,15,"['deep-learning', 'detection', 'detection-transformer', 'detr', 'object-detection', 'pytorch']",2023-02-14T18:41:05Z
perceivelab__trf-sg2im,main,2,13,"['generative-model', 'pytorch', 'scene-graph', 'transformers']",2023-02-21T09:34:07Z
mrcabbage972__simple-toolformer,main,2,13,"['deep-learning', 'huggingface-datasets', 'huggingface-transformers', 'python', 'pytorch']",2023-02-20T01:03:11Z
maclong01__STEP-CATFormer,main,0,5,"['attention', 'bmvc2023', 'computer-vision', 'deep-learning', 'graph-neural-networks', 'pytorch', 'skeleton-based-action-recognition', 'temporal-attention', 'transformer']",2023-02-16T07:22:29Z
5had3z__motion-perceiver,master,0,4,"['machine-learning', 'occupancy-prediction', 'pytorch', 'transformers', 'waymo-challenge', 'waymo-open-dataset']",2023-02-17T00:27:06Z
vadimirtlach__data-collators,main,0,4,"['deep-learning', 'nlp', 'pytorch', 'transformers']",2023-02-22T11:23:07Z
hololee__transformer_pytorch,main,0,2,[],2023-02-25T05:55:21Z
berkerdemirel__GPT-from-scratch,main,2,2,"['generative-model', 'gpt', 'llm', 'python', 'pytorch', 'transformer']",2023-02-16T21:20:48Z
junhsss__einorm,main,0,2,"['einops', 'group-normalization', 'instance-normalization', 'layer-normalization', 'normalization', 'pytorch', 'tensor', 'transformer']",2023-02-22T08:44:19Z
jstreich__pytorch_transformer_classification,main,0,0,[],2023-02-16T21:54:10Z
vincentmichael089__pytorch-transformer-reranker-kldiv,main,0,0,[],2023-02-20T07:44:56Z
vincentmichael089__pytorch-transformer-reranker-contrastive,main,0,0,[],2023-02-20T08:40:03Z
arjunkar__transformer,master,0,0,[],2023-02-12T22:31:05Z
HJoonKwon__deep_learning_fundamentals,master,0,0,"['cnn', 'computervision', 'deep-learning', 'deeplearning', 'einops', 'machine-learning', 'pytorch', 'transformer']",2023-02-12T13:01:03Z
youshitsune__shakespeare,main,0,0,"['ai', 'batch-normalization', 'pytorch', 'transformers']",2023-02-18T17:40:30Z
TomaszKaleczyc__scifi_book_generator,main,1,0,"['deep-learning', 'gpt', 'machine-learning', 'nlp', 'pytorch', 'transformers']",2023-02-20T08:56:23Z
ramiyappan__BERT,main,0,0,"['attention-mechanism', 'bert', 'language-model', 'nlp', 'pretrained-models', 'pytorch', 'transformer']",2023-02-13T16:46:38Z
qitianwu__DIFFormer,main,29,264,"['attention', 'diffusion', 'diffusion-equation', 'geometric-deep-learning', 'graph-neural-networks', 'graph-transformer', 'iclr2023', 'image-classification', 'large-graph', 'node-classification', 'pytorch', 'pytorch-geometric', 'pytorch-geometric-temporal', 'spatial-temporal-forecasting', 'text-classification', 'transformer']",2023-03-01T06:15:15Z
DCVL-3D__PointHMR_release,main,3,57,"['3d-pose-estimation', 'deep-learning', 'human-mesh-reconstruction', 'human-pose-estimation', 'pytorch', 'smpl', 'transformer']",2023-03-02T11:12:12Z
DotWang__DCN-T,main,2,36,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'hyperspectral-image-classification', 'image-processing', 'python', 'pytorch', 'remote-sensing', 'semantic-segmantation', 'superpixels', 'transformer']",2023-03-05T04:20:59Z
slSeanWU__Compose_and_Embellish,main,2,20,"['music-generation', 'pytorch', 'transformers']",2023-03-05T20:12:28Z
stegmuel__CrOC,main,2,20,"['computer-vision', 'cvpr2023', 'pytorch', 'segmentation', 'self-supervised-learning', 'vision-transformer']",2023-03-01T15:37:50Z
zxuu__Self-Attention,main,3,15,"['attention', 'decoder', 'encoder', 'encoder-decoder', 'nlp', 'python3', 'pytorch', 'self-attention', 'transformer', 'translation']",2023-02-28T09:24:59Z
er-ri__bertjsc,main,1,6,"['bert', 'japanese', 'pytorch', 'pytorch-lightning', 'spelling-corrector', 'transformer']",2023-03-07T08:10:12Z
yaashwardhan__TestGen.ai,main,1,3,"['ajax', 'javascript', 'nlp', 'php', 'pytorch', 'transformers']",2023-03-10T21:40:23Z
dohlee__proteinbert-pytorch,master,0,2,"['bert', 'bert-model', 'protein', 'protein-language-model', 'proteinbert', 'transformer', 'transformers', 'transformers-bert']",2023-03-08T08:42:21Z
sthalles__vision-transformer,main,0,1,[],2023-03-14T20:09:09Z
nicholas-dinicola__nanoViT,main,0,1,"['computer-vision', 'deep-learning', 'machine-learning', 'pytorch', 'pytorch-implementation', 'pytorch-vit', 'timm', 'tranformers', 'vision-transformer-image-classification', 'vision-transformers']",2023-03-04T11:09:06Z
uoo723__2022-AI-Oneline-Competition,main,0,1,"['deep-learning', 'docker', 'information-retrieval', 'machine-learning', 'python', 'pytorch', 'transformer']",2023-03-02T09:26:28Z
aneesh-aparajit__pytorch-project-framework,main,0,0,"['api', 'convolutional-neural-networks', 'deep-learning', 'fastapi', 'pytorch', 'recurrent-neural-networks', 'streamlit', 'transformer']",2023-03-04T20:07:56Z
karasawatakumi__vit,main,0,0,"['pytorch', 'transformer', 'vision-transformer']",2023-03-02T15:20:34Z
NikolaMr__transformer,main,0,0,[],2023-03-02T09:17:30Z
orvark13__postr,main,0,0,"['convbert', 'flair', 'huggingface-transformers', 'icelandic', 'pytorch', 'tagging', 'transformer']",2023-03-12T17:09:34Z
Boonichi__DevDay2023,master,0,0,"['deepar', 'devday2023', 'forecasting', 'power-demand-forecasting', 'pytorch', 'rnn', 'temporal-fusion-transformer']",2023-03-13T10:36:00Z
spartan-minhbui__BARTPho_question-generation,main,0,0,"['bart', 'bartpho', 'deep-learning', 'dvc', 'nlp', 'onnx', 'pipeline', 'pytorch', 'question-generation', 'text-generation', 'transformers']",2023-03-06T10:20:23Z
OptimalScale__LMFlow,main,775,7635,"['chatgpt', 'deep-learning', 'instruction-following', 'language-model', 'pretrained-models', 'pytorch', 'transformer']",2023-03-27T13:56:29Z
Little-Podi__GRM,main,3,60,"['attention-mechanism', 'cvpr2023', 'object-tracking', 'pytorch', 'single-object-tracking', 'tracking', 'vision-transformer', 'visual-tracking']",2023-03-23T08:51:45Z
ViTAE-Transformer__P3M-Net,main,5,59,"['deep-learning', 'image-matting', 'pytorch', 'vision-transformer']",2023-03-29T22:10:18Z
kabouzeid__point2vec,main,5,55,"['lightning', 'machine-learning', 'point-cloud', 'pytorch', 'self-supervised-learning', 'transformer', 'vision', 'vision-transformer']",2023-03-30T18:00:50Z
yasserben__DATUM,master,3,52,"['deep-learning', 'domain-adaptation', 'few-shot-learning', 'pytorch', 'semantic-segmentation', 'transfer-learning', 'transformer']",2023-03-29T09:59:10Z
Charles-Xie__CQL,main,5,28,"['cvpr2023', 'hoi', 'human-object-interaction', 'pytorch', 'transformer']",2023-03-24T03:35:57Z
rasbt__gradient-accumulation-blog,main,3,22,"['ai', 'bloom', 'deeplearning', 'llm', 'pytorch', 'transformer']",2023-03-21T23:36:00Z
percent4__pytorch_transformer_chinese_text_classification,master,5,14,[],2023-03-17T17:12:30Z
ViTAE-Transformer__I3CL,main,2,7,"['deep-learning', 'pytorch', 'scene-text-detection', 'vision-transformer']",2023-03-30T12:32:54Z
bnabis93__vision-language-examples,main,0,7,"['embedding-models', 'example', 'model-acceleration', 'model-optimization', 'pytorch', 'transformer', 'tutorial', 'vision-language', 'vision-language-model']",2023-03-18T08:19:36Z
horrible-dong__QTClassification,main,1,7,"['amp', 'cifar10', 'cifar100', 'configs', 'deep-learning', 'extensible', 'image-classfication', 'imagenet', 'lightweight', 'machine-learning', 'pytorch', 'resnet', 'template', 'toolbox', 'vision-transformer']",2023-03-18T09:59:40Z
MikhailKravets__vision_transformer,main,3,6,"['pytorch', 'tutorial']",2023-03-19T11:51:44Z
lironui__GeoSR,main,3,6,"['deep-learning', 'pytorch', 'remote-sensing', 'segmentation', 'semantic-segmentation', 'super-resolution', 'uav', 'vision-transformer']",2023-03-17T23:26:44Z
LumenPallidium__audio_generation,main,0,3,"['audio-generation', 'autoencoder', 'energy-transformer', 'hopfield-network', 'pytorch', 'torchaudio', 'vector-quantization']",2023-03-28T03:53:24Z
Lixinyu98__2DSegFormer,main,1,2,"['pytorch', 'semantic-segmentation', 'transformer']",2023-03-23T07:29:14Z
pi-tau__transformer,main,0,2,"['deep-learning', 'machine-translation', 'multi-head-attention', 'multi30k', 'pytorch', 'shared-embedding', 'transformer']",2023-03-25T21:46:05Z
konstantinjdobler__git-re-basin-pytorch-transformers,main,0,1,[],2023-03-30T11:30:01Z
joaoflf__verne-decoder-transformer,master,0,1,[],2023-03-21T15:10:45Z
cosbidev__MATNet,main,0,1,"['forecasting', 'pv-generation', 'pytorch', 'self-attention', 'time-series', 'transformer']",2023-03-26T17:00:18Z
willGuimont__transformers,master,0,1,"['deep-learning', 'deep-neural-networks', 'learning', 'machine-learning', 'pytorch', 'transformer', 'transformer-architecture']",2023-03-23T15:51:47Z
meme2515__transformer_pytorch,main,0,0,"['attention', 'bert', 'gpt', 'multihead-attention', 'pytorch', 'transformer']",2023-03-27T09:55:57Z
dohlee__igfold-pytorch,master,1,0,"['antibody', 'artificial-intelligence', 'protein', 'protein-structure', 'protein-structure-prediction', 'transformer']",2023-03-22T15:44:32Z
JaouadT__vision_transformer_pytorch,main,0,0,"['pytorch', 'vision-transformer', 'vision-transformer-models']",2023-03-17T11:14:27Z
kaizenman__pytorch-vision-transformer,main,0,0,[],2023-03-28T21:05:28Z
beoygnas__transformer,master,0,0,[],2023-03-20T08:23:03Z
nikhil-xb__PyTorch-Trainer-Baseline,master,0,0,"['augmentation', 'deep-learning', 'image-classification', 'kaggle', 'pytorch', 'tpu', 'transformers']",2023-03-20T18:35:20Z
jtwirly__aitutor,main,0,0,"['gpt-3', 'huggingface', 'openai', 'python', 'pytorch', 'transformer']",2023-03-21T06:43:18Z
dirac292__GPT2-Implementation,main,0,0,"['embeding', 'pytorch', 'transformer']",2023-03-30T17:34:13Z
thekaranacharya__scranton-scripter,main,0,0,"['attention-is-all-you-need', 'language-model', 'nlp', 'paper-implementation', 'pytorch', 'transformer']",2023-03-21T17:16:01Z
DALAI-project__Train_BERT_NER,main,0,0,"['bert-fine-tuning', 'machine-learning', 'named-entity-recognition', 'nlp', 'python', 'pytorch', 'transformers']",2023-03-27T13:40:58Z
jankovidakovic__masters,master,0,0,"['adapters', 'deep-learning', 'domain-adaptation', 'huggingface', 'multilabel-classification', 'nlp', 'pytorch', 'transformers']",2023-03-23T16:08:54Z
hiyouga__ChatGLM-Efficient-Tuning,main,451,3476,"['alpaca', 'chatglm', 'chatglm2', 'chatgpt', 'fine-tuning', 'huggingface', 'language-model', 'lora', 'peft', 'pytorch', 'qlora', 'rlhf', 'transformers']",2023-04-08T15:54:15Z
AutoGPTQ__AutoGPTQ,main,321,3375,"['deep-learning', 'inference', 'large-language-models', 'llms', 'nlp', 'pytorch', 'quantization', 'transformer', 'transformers']",2023-04-13T02:18:11Z
MediaBrain-SJTU__MING,main,72,561,"['consultation', 'huggingface', 'llm', 'medical', 'pytorch', 'transformers']",2023-04-07T14:09:56Z
erfanzar__EasyDeL,main,13,99,"['easydel', 'flax', 'gpt', 'jax', 'machine-learning', 'mojo', 'nlp', 'optax', 'pytorch', 'transformers']",2023-04-09T17:18:10Z
katha-ai__EmoTx-CVPR2023,master,8,44,"['cvpr2023', 'emotion-recognition', 'moviegraphs-dataset', 'multilabel-classification', 'multimodal-learning', 'pytorch', 'transformers']",2023-04-13T02:18:08Z
zhouchenlin2096__Spikingformer,master,3,43,"['3rd-generation-of-artificial-neural-networks', 'binary', 'brain-inspired', 'deep-learning', 'energy-efficiency', 'neuromorphic-computing', 'pytorch', 'snn', 'spike', 'spiking-neural-networks', 'spiking-transformer', 'spikingjelly', 'transformer']",2023-04-07T01:36:15Z
Event-AHU__VTF_PAR,main,1,15,"['multi-modal-fusion', 'pedestrian-attribute-recognition', 'transformer', 'video-based-attribute-recognition', 'visual-text-fusion']",2023-04-14T06:06:43Z
chinoll__chatsakura,master,0,13,"['bloom', 'bloomz', 'chatgpt', 'gptq', 'gradio', 'instruct-gpt', 'llm', 'pytorch', 'transformers']",2023-04-01T09:01:59Z
Honee-W__CPTNN,master,0,12,"['pytorch', 'speech-enhancement', 'time-domain', 'transformer']",2023-04-04T03:01:25Z
csm-kr__swin_transformer_pytorch,master,0,5,[],2023-04-09T14:27:41Z
OthmanMohammad__Longformer-Learning-Next-Generation-Sentiment-Analysis,main,0,4,"['longformer', 'nlp', 'pytorch', 'transformers']",2023-04-07T06:43:19Z
fezateam__ftc_feza_text_classification,main,1,4,"['acikhack2023', 'acikhack2023tddi', 'bert', 'huggingface', 'huggingface-transformers', 'nlp', 'pytorch', 'teknofest', 'text-classification', 'turkish-nlp']",2023-04-05T19:41:06Z
pphuc25__deep-learning-argorithms-from-sratch,main,0,3,"['bert', 'deep-learning', 'from-scratch', 'gpt', 'jax', 'neural-network', 'pytorch', 'reinforcement-learning', 'stable-diffusion', 'transformers']",2023-04-15T07:48:50Z
apollosoldier__Advanced-Classifier,main,1,3,"['classification-algorithm', 'deep-learning', 'ensemble-learning', 'gpu', 'machine-learning', 'machine-learning-algorithms', 'pretrained-models', 'pytorch', 'resnet-18', 'self-supervised-learning', 'torchvision', 'transformers']",2023-04-16T14:00:47Z
1837669410__NLP-ST,main,0,3,"['bahdanau-attention', 'bert', 'elmo', 'gpt', 'luong-attention', 'nlp', 'nmt', 'python', 'pytorch', 'seq2seq', 'seq2seq-cnn', 'tensorflow', 'textcnn', 'transformer', 'word2vec']",2023-04-16T08:48:56Z
jeremyadamsfisher__shakespeare_transformer,main,0,1,[],2023-04-02T21:00:06Z
nikhil-xb__PyTorch-Lightining-for-Plant-Disease-Detection,master,0,1,"['augmentation', 'deep-learning', 'deep-neural-networks', 'pandas', 'python', 'pytorch', 'pytorch-lightning', 'vision-transformer']",2023-04-07T09:29:42Z
