full_name,default_branch,forks,watchers,topics,created_at
JunyaoHu__common_metrics_on_video_quality,main,3,51,"['fvd', 'metrics', 'psnr', 'pytorch', 'ssim', 'video', 'video-generation', 'video-prediction']",2022-12-23T06:12:39Z
insdout__Time-Series-Hybrid-Autoencoder,main,0,11,"['c-mapss', 'classifier-free-guidance', 'conditional-data-generation', 'ddpm', 'diffusion-models', 'latent-space', 'latent-variable-models', 'preventive-maintenance', 'pytorch', 'remaining-useful-life', 'time-series', 'triplet-loss', 'turbofan-engine', 'vae', 'variational-autoencoder']",2022-12-17T05:40:57Z
fresh-creations__tammy,main,4,7,"['deep-learning', 'generative-ai', 'pytorch', 'stable-diffusion']",2022-12-22T18:48:03Z
carmen-martin__cGAN-Image-Recoloring,master,1,2,"['cgan', 'computer-vision', 'gans', 'generative-adversarial-network', 'image-colorization', 'pix2pix', 'pytorch']",2022-12-13T14:10:49Z
barkincavdaroglu__Link-Prediction-Mesh-Network,main,1,2,"['attention-mechanism', 'dynamic-graphs', 'generative-adversarial-network', 'graph-neural-networks', 'manets']",2022-12-14T15:44:32Z
fdaddeo__Data-Augmentation-with-cGANs,main,0,2,"['cgan', 'cifar10', 'classification', 'data-augmentation', 'deep-learning', 'deep-neural-networks', 'generative-adversarial-network', 'generative-model', 'pytorch', 'torch']",2022-12-21T19:26:38Z
hahas94__generate,main,0,0,"['deep-learning', 'generative-adversarial-network', 'pytorch', 'wandb']",2022-12-22T17:22:14Z
kwjinwoo__Generative_model,main,0,0,"['gan', 'generative-model', 'pixelcnn', 'pytorch', 'vae']",2022-12-10T08:22:02Z
jaketae__storyteller,master,59,455,"['ddpm', 'diffusion-models', 'gpt', 'image-generation', 'natural-language-generation', 'pytorch', 'stable-diffusion', 'text-to-image', 'text-to-speech', 'text-to-video', 'video-generation']",2022-12-30T10:31:29Z
ssube__onnx-web,main,18,162,"['ai-art', 'amd', 'diffusion', 'esrgan', 'flask', 'generative-art', 'gfpgan', 'image-generation', 'linux', 'nvidia', 'python', 'pytorch', 'reactjs', 'stable-diffusion', 'super-resolution', 'text2image', 'upscaling', 'web-app', 'windows']",2023-01-05T16:41:20Z
zjunlp__MolGen,main,4,70,"['generation', 'huggingface', 'iclr2024', 'language-model', 'molecular-generation', 'molecular-optimization', 'molecule', 'molgen', 'multitask', 'pre-trained-language-models', 'pre-trained-model', 'pre-training', 'pytorch', 'selfies', 'targeted-molecular-generation']",2023-01-04T02:38:28Z
serpapi__serapis-ai-image-classifier,master,1,24,"['ai', 'automatic', 'dataset', 'dataset-generation', 'deep-learning', 'image-classification', 'machine-learning', 'ml', 'mlops', 'python', 'pytorch', 'resnet', 'resnet-50', 'serp', 'serpapi']",2023-01-06T16:29:24Z
avacaondata__nlpboost,main,3,17,"['deep-learning', 'hyperparameter-optimization', 'hyperparameter-tuning', 'natural-language-generation', 'natural-language-processing', 'natural-language-understanding', 'nlp', 'pytorch', 'text-classification', 'text-generation']",2022-12-28T09:06:02Z
qrzou__ILSGAN,main,0,4,"['aaai2023', 'generative-adversarial-network', 'object-segmentation', 'semantic-segmentation', 'unsupervised-learning', 'unsupervised-segmentation']",2022-12-29T15:47:21Z
samuelkim7__pytorch-lightning-generative-models,main,0,2,[],2022-12-30T16:57:47Z
an-seunghwan__synthesizers,main,0,1,"['gan', 'synthetic', 'synthetic-data-generation', 'vae']",2023-01-06T01:45:36Z
sanga-yoon__pytorch-generative-models,main,0,0,"['generative-models', 'pytorch']",2023-01-09T06:31:50Z
aebogdanova__generative-chit-chat,master,0,0,"['chitchat', 'seq2seq']",2022-12-29T02:04:05Z
mvinyard__brownian-diffuser,main,0,0,"['dynamical-systems', 'generative-modeling', 'pytorch']",2023-01-03T19:59:24Z
Mael-zys__T2M-GPT,main,47,475,"['gpt', 'motion-generation', 'vq-vae']",2023-01-13T10:57:10Z
ogkalu2__Sketch-Guided-Stable-Diffusion,main,5,57,"['artificial-intelligence', 'deep-learning', 'generative-art', 'implementation', 'pytorch', 'stable-diffusion', 'text-to-image']",2023-01-13T01:05:38Z
angeluriot__Generative_adversarial_network,master,0,48,"['deep-learning', 'gan', 'generative-ai', 'pytorch']",2023-01-15T22:25:55Z
marcojira__fld,main,5,23,"['diffusion-models', 'evaluation-metric', 'fid', 'generative-adversarial-network', 'generative-model', 'memorization', 'overfitting']",2023-01-19T15:54:04Z
VanekPetr__my-own-GPT,main,1,3,"['ai', 'generative-model', 'gpt']",2023-01-19T21:45:23Z
HarshvirSandhu__Intent2Text,main,0,0,"['nlp', 'pytorch', 'text-generation', 'transformers']",2023-01-14T19:44:17Z
yuanzhoulvpi2017__zero_nlp,main,299,2319,"['bert', 'bloom', 'chatglm-6b', 'clip', 'dolly', 'falcon', 'gpt', 'gpt-neox', 'gpt2', 'huggingface-transformers', 'llama2', 'nlp', 'pipeline', 'pytorch', 'text-generation', 'transformers']",2023-02-05T07:11:18Z
yerfor__GeneFace,main,258,2128,"['nerf', 'pytorch', 'talking-face-generation']",2023-02-03T13:52:50Z
sihyun-yu__PVDM,main,12,251,"['diffusion-models', 'video-generation']",2023-02-01T17:31:31Z
HKUNLP__reparam-discrete-diffusion,main,2,81,"['diffusion-models', 'fairseq', 'language-model', 'machine-learning', 'natural-language-processing', 'non-autoregressive', 'python3', 'pytorch', 'text-generation']",2023-02-09T13:46:34Z
BaratiLab__Diffusion-based-Fluid-Super-resolution,main_v1,18,74,"['computational-fluid-simulation', 'conditional-data-generation', 'pytorch', 'super-resolution']",2023-02-04T23:45:10Z
sangyun884__fast-ode,master,5,64,"['diffusion-models', 'generative-models', 'neural-ode', 'score-based-generative-models']",2023-01-27T05:37:14Z
pykao__QuantumMolGAN-PyTorch,main,11,19,"['generative-adversarial-network', 'quantum-computing', 'variational-quantum-circuit']",2023-02-08T06:20:38Z
Stillrot__RGINP,main,1,18,"['bmvc2021', 'facial-inpainting', 'gan', 'generative-adversarial-network', 'image-inpainting', 'image-manipulation']",2023-01-27T18:35:27Z
tonyduan__diffusion,main,1,14,"['diffusion', 'generative-models', 'pytorch']",2023-01-30T07:13:44Z
mahfuzmohammad__Brainomaly,main,2,6,"['abnormality-detection', 'alzheimers-disease', 'anomly-detection', 'disease-detection', 'generative-adversarial-network', 'headache-diagnosis', 'medical-imaging', 'mri', 'ood-detection']",2023-01-31T05:55:26Z
ZhuravLi__pytorch-CycleGAN,main,1,1,"['computer-vision', 'cyclegan', 'deep-learning', 'gan', 'generative-adversarial-network', 'image-generation', 'pytorch']",2023-02-08T12:28:26Z
KordianChi__MNIST_GAN,main,1,0,"['cgan-mnist', 'gan', 'generative-adversarial-network', 'mnist-dataset', 'pytorch']",2023-02-05T17:07:41Z
nihaomiao__CVPR23_LFDM,main,38,385,"['cvpr2023', 'diffusion-models', 'image-animation', 'image-to-video', 'latent-diffusion', 'optical-flow', 'video-generation', 'video-prediction']",2023-02-27T18:09:16Z
addtt__variational-diffusion-models,main,3,46,"['diffusion', 'diffusion-models', 'generative-model', 'pytorch', 'unsupervised-learning', 'variational-inference']",2023-02-22T14:10:45Z
perceivelab__trf-sg2im,main,2,13,"['generative-model', 'pytorch', 'scene-graph', 'transformers']",2023-02-21T09:34:07Z
ChenLiu-1996__GAN-evaluator,main,0,10,"['dcgan', 'deep-learning', 'evaluation-framework', 'evaluation-metrics', 'evaluator', 'fid', 'fid-score', 'frechet-inception-distance', 'gan', 'gan-evaluation', 'generation', 'generative-adversarial-network', 'generative-model', 'inception-score', 'metrics', 'pytorch', 'pytorch-gan', 'pytorch-implmention', 'svhn-dataset', 'torchvision']",2023-02-17T22:12:23Z
Aveygo__WordsAreWorth16x16Pixels,main,0,3,"['convnext', 'convnextv2', 'convolutional-neural-network', 'python3', 'pytorch', 'text-generation', 'textgenrnn']",2023-02-12T02:23:09Z
berkerdemirel__GPT-from-scratch,main,2,2,"['generative-model', 'gpt', 'llm', 'python', 'pytorch', 'transformer']",2023-02-16T21:20:48Z
quickgrid__text-to-image-diffusion,main,2,2,"['computer-vision', 'deep-learning', 'diffusion', 'diffusion-models', 'image-generation', 'pytorch', 'text-to-image']",2023-02-20T17:06:07Z
aiterahai__dcgan-pytorch,main,0,1,"['dcgan', 'dcgan-pytorch', 'deep-learning', 'generative-adversarial-network', 'generator', 'python', 'pytorch']",2023-02-17T03:57:38Z
Xzzit__neural-style-transfer,master,0,1,"['image-generation', 'image-inpainting', 'image-processing', 'style-transfer']",2023-02-13T20:26:12Z
Asirwad__InvisiCipher,master,1,1,"['deep-learning', 'generative-adversarial-network', 'keras', 'pyqt5-desktop-application', 'pytorch', 'tensorflow']",2023-02-25T08:27:55Z
aniruddhapal211316__anime_generation,main,0,0,"['anime', 'anime-generation', 'gan', 'gans', 'pytorch', 'stylegan', 'stylegan2', 'stylegan2-ada']",2023-02-25T17:51:30Z
svc-develop-team__so-vits-svc,4.1-Stable,4390,22884,"['ai', 'audio-analysis', 'deep-learning', 'flow', 'generative-adversarial-network', 'pytorch', 'singing-voice-conversion', 'so-vits-svc', 'sovits', 'speech', 'variational-inference', 'vc', 'vits', 'voice', 'voice-changer', 'voice-conversion', 'voiceconversion']",2023-03-10T09:31:09Z
lucidrains__gigagan-pytorch,main,84,1539,"['artificial-intelligence', 'deep-learning', 'generative-adversarial-network']",2023-03-10T15:21:25Z
lzzcd001__MeshDiffusion,main,38,714,"['diffusion-models', 'generative-model', 'mesh-generation', 'pytorch']",2023-03-11T10:17:38Z
cloneofsimo__consistency_models,master,11,243,"['generative-model', 'pytorch']",2023-03-05T22:35:23Z
CyberAgentAILab__layout-dm,main,19,165,"['cvpr2023', 'diffusion-models', 'generative-ai', 'layout', 'pytorch']",2023-03-08T08:53:51Z
siyuhuang__QuantArt,main,3,72,"['generative-model', 'image-style-transfer', 'vector-quantization']",2023-03-11T04:02:42Z
chi0tzp__FALCO,cvpr23,1,43,"['anonymization', 'face-anonymization', 'gan', 'generative-adversarial-network', 'generative-ai', 'pytorch']",2023-03-01T18:02:25Z
slSeanWU__Compose_and_Embellish,main,2,20,"['music-generation', 'pytorch', 'transformers']",2023-03-05T20:12:28Z
oneapi-src__text-data-generation,main,4,9,"['ai-starter-kit', 'deep-learning', 'pytorch']",2023-03-07T21:22:04Z
HaiyuWu__LogicalConsistency,main,1,8,"['dataset-generation', 'face-attribute-classification', 'facial-hair', 'logical-consistency']",2023-02-28T23:09:38Z
sayedmohamedscu__VQGAN,main,0,3,"['codebook', 'encoder-decoder-model', 'gan', 'generative-adversarial-network', 'pytorch', 'vq-vae', 'vqgan']",2023-03-05T22:50:45Z
Supremolink81__GenerativeAutoencoder,main,0,1,"['autoencoder', 'deep-learning', 'deep-neural-networks', 'generative-model', 'generative-models', 'machine-learning', 'numpy', 'pytorch']",2023-03-05T18:47:30Z
oneapi-src__voice-data-generation,main,0,0,"['ai-starter-kit', 'deep-learning', 'pytorch']",2023-03-07T21:22:16Z
KordianChi__Pix2Pix_sat2map_dataset,main,0,0,"['deep-learning', 'gan', 'generative-adversarial-network', 'machine-learning', 'pix2pix', 'pix2pix-pytorch', 'python', 'pytorch']",2023-03-04T21:29:24Z
spartan-minhbui__BARTPho_question-generation,main,0,0,"['bart', 'bartpho', 'deep-learning', 'dvc', 'nlp', 'onnx', 'pipeline', 'pytorch', 'question-generation', 'text-generation', 'transformers']",2023-03-06T10:20:23Z
Stanford-TML__EDGE,main,49,337,"['animation', 'dance-generation', 'diffusion-models', 'pytorch']",2023-03-28T23:24:48Z
sahilg06__EmoGen,master,18,282,"['audio-driven-talking-face', 'deepfakes', 'emotion', 'emotion-recognition', 'face-reenactment', 'lip-sync', 'multimodal', 'pytorch', 'talking-face-generation', 'wav2lip']",2023-03-23T18:39:33Z
junhsss__consistency-models,main,11,192,"['consistency-models', 'diffusers', 'diffusion-models', 'generative-models', 'image-generation', 'pytorch', 'pytorch-lightning', 'stable-diffusion']",2023-03-21T18:09:28Z
zzw-zjgsu__Generative-Image-Inpainting,main,2,11,"['codebase', 'deep-learning', 'gans', 'generative-adversarial-network', 'image-inpainting', 'pytorch']",2023-03-20T08:12:23Z
LumenPallidium__audio_generation,main,0,3,"['audio-generation', 'autoencoder', 'energy-transformer', 'hopfield-network', 'pytorch', 'torchaudio', 'vector-quantization']",2023-03-28T03:53:24Z
duongnphong__GAN-Hand-Writting-Digit-Generator,main,0,2,"['gan', 'generative-adversarial-network', 'image-generator', 'pytorch', 'torch']",2023-03-23T11:51:06Z
Whiax__denoising-image-generator,main,1,2,"['deep-learning', 'deep-neural-networks', 'denoising', 'denoising-autoencoders', 'denoising-diffusion', 'image-generation', 'pytorch', 'tutorial', 'tutorial-code']",2023-03-29T15:21:22Z
henriupton99__score-based-generative-models,main,0,1,"['deep-learning', 'pytorch', 'score-based-generative-modeling']",2023-03-29T13:52:16Z
Marvel0usx__high-fidelity-generative-compression,master,0,1,[],2023-03-25T22:08:13Z
fork123aniket__Denoising-Diffusion-Probabilistic-Model-from-Scratch,main,0,1,"['denoising', 'denoising-algorithm', 'denoising-diffusion', 'denoising-images', 'denoising-network', 'image-generation', 'image-generator', 'pytorch', 'pytorch-implementation', 'pytorch-tutorial']",2023-03-31T07:40:17Z
cosbidev__MATNet,main,0,1,"['forecasting', 'pv-generation', 'pytorch', 'self-attention', 'time-series', 'transformer']",2023-03-26T17:00:18Z
YasinShafiei__Progressive_GAN,main,0,1,"['artificial-intelligence', 'artificial-neural-networks', 'celeba', 'deep-learning', 'gans', 'generative-adversarial-network', 'neural-networks', 'progressive-gan', 'python', 'pytorch', 'pytorch-implementation']",2023-03-29T16:17:16Z
pi-tau__realnvp,main,0,0,"['deep-learning', 'generative-models']",2023-03-25T20:29:46Z
pi-tau__made,main,0,0,"['deep-learning', 'generative-models']",2023-03-25T20:48:25Z
junghwanie__conditional-generation,main,0,0,[],2023-03-21T04:45:28Z
erihav161__generative-image-manipulation,master,1,0,"['deep-learning', 'gan', 'generative-adversarial-network', 'pytorch']",2023-03-21T16:16:20Z
williamcorsel__miniml,main,0,0,"['3d-generation', 'image-classification', 'pytorch', 'pytorch-lightning']",2023-03-23T16:45:25Z
songweige__rich-text-to-image,main,58,720,"['computer-vision', 'diffusion-models', 'pytorch', 'rich-text', 'text-to-image-generation']",2023-04-13T22:39:42Z
IDEA-Research__HumanSD,main,14,226,"['conditional-image-generation', 'deep-learning', 'iccv', 'iccv2023', 'image-generation', 'pytorch']",2023-04-09T12:42:08Z
autonomi-ai__nos,main,9,100,"['computer-vision', 'generative-ai', 'inference', 'inference-acceleration', 'llm-inference', 'machine-learning']",2023-04-16T22:20:05Z
athn-nik__sinc,main,4,78,"['motion-control', 'motion-generation']",2023-04-04T13:05:17Z
zhouchenlin2096__Spikingformer,master,3,43,"['3rd-generation-of-artificial-neural-networks', 'binary', 'brain-inspired', 'deep-learning', 'energy-efficiency', 'neuromorphic-computing', 'pytorch', 'snn', 'spike', 'spiking-neural-networks', 'spiking-transformer', 'spikingjelly', 'transformer']",2023-04-07T01:36:15Z
ashutosh1919__mdp-diffusion,main,2,7,"['computer-vision', 'diffusion', 'diffusion-models', 'generative-model', 'image-editing', 'image-generation-model', 'markov-chain', 'pytorch']",2023-04-13T04:18:19Z
Larry-u__PVSeRF,main,0,3,"['generalized', 'nerf', 'novel-view-synthesis', 'pytorch', 'pytorch-lightning', 'radiance-field', 'single-image-generation']",2023-04-07T03:02:08Z
joseg20__rnn-text-generation,main,0,1,[],2023-04-16T20:08:33Z
vr18ub__court_view_generation,main,0,0,"['huggingface-transformers', 'pytorch']",2023-04-15T15:56:26Z
mahalrs__newsum,main,1,0,"['nlp', 'pytorch', 'summarization', 'text2textgeneration', 'transformers']",2023-04-04T17:55:03Z
Russolves__Generative-Adversarial-Network-Pizzas-,main,0,0,"['binarycrossentropy', 'frechet-inception-distance', 'generative-adversarial-network', 'pytorch', 'wasserstein-gan']",2023-04-08T18:09:28Z
rsxdalv__tts-generation-webui,main,111,1080,"['ai', 'audio-generation', 'audiogen', 'bark', 'deep-learning', 'generator', 'gradio', 'machine-learning', 'magnet', 'music', 'musicgen', 'pytorch', 'rvc', 'seamlessm4t', 'text-to-speech', 'torch', 'tortoise-tts', 'tts', 'vocos', 'web']",2023-04-27T18:32:26Z
huggingface__optimum-benchmark,main,19,156,"['benchmark', 'neural-compressor', 'onnxruntime', 'openvino', 'pytorch', 'tensorrt-llm', 'text-generation-inference']",2023-04-26T17:19:02Z
inbarhub__DDPM_inversion,main,6,148,"['ddpm', 'editing', 'generative-model', 'inversion', 'latent-space', 'text-guided-image-editing', 'text-guided-image-manipulation']",2023-04-19T11:53:30Z
koninik__WordStylist,main,6,43,"['diffusion-models', 'handwriting-generation', 'iam-dataset', 'latent-diffusion', 'pytorch', 'stable-diffusion']",2023-04-28T17:15:49Z
LeeSinLiang__microGPT,main,6,27,"['deep-learning', 'gpt', 'gpt-2-text-generation', 'gpt-scratch', 'natural-language-processing', 'python', 'pytorch', 'top-k-sampling', 'top-p-sampling', 'transformer', 'transformer-decoder']",2023-04-25T09:32:45Z
mbreuss__consistency_models_toy_task,main,1,6,"['consistency-models', 'diffusion', 'diffusion-models', 'score-based-generative-models']",2023-04-28T13:43:06Z
ShyAssassin__Stable-Diffusion-Bot,master,2,6,"['ai', 'bot', 'diffusers', 'discord', 'discord-bot', 'disnake', 'image-generation', 'image2image', 'python', 'pytorch', 'stable-diffusion', 'text2image']",2023-04-21T13:01:32Z
mhiller1__autocode,main,1,2,"['ai', 'code-generation', 'deep-learning', 'gradio', 'pytorch', 'text-generation', 'torch', 'transformers', 'web-ui']",2023-04-24T21:53:25Z
jwkweon__gan-pytorch,main,0,1,"['deep-learning', 'gan', 'generative-adversarial-network', 'pytorch']",2023-04-20T04:58:53Z
Danyeong-Lee__ncsn-pytorch,main,0,1,"['diffusion-model', 'score-based-generative-modeling']",2023-04-17T13:00:53Z
CUN-bjy__pytorch-adversarial-autoencoder,main,0,1,"['aae', 'autoencoder', 'gan', 'generative-networks', 'vae']",2023-04-21T05:00:35Z
torresflo__Paint-AI,main,0,1,"['artificial-intelligence', 'image-generation', 'image-generator', 'machine-learning', 'paint', 'painting', 'pretrained-models', 'python', 'pytorch', 'pytorch-transformers', 'stable-diffusion']",2023-04-29T22:46:53Z
andreasoie__cutslim,main,0,0,"['deep-learning', 'generative-adversarial-network', 'generative-models', 'machine-learning', 'pytorch', 'wandb']",2023-04-18T15:31:04Z
Florent-JIA__Sketch-to-3D-model,main,0,0,"['3d-reconstruction', 'computer-graphics', 'computer-vision', 'deep-learning', 'gan', 'generative-adversarial-network', 'python', 'pytorch']",2023-04-29T19:34:31Z
lucidrains__soundstorm-pytorch,main,82,1085,"['artificial-intelligence', 'attention-mechanism', 'audio-generation', 'deep-learning', 'non-autoregressive', 'transformers']",2023-05-17T03:46:22Z
Qrange-group__SUR-adapter,main,2,95,"['adapter', 'diffusion-models', 'image-generation', 'knowledge-distillation', 'large-language-models', 'pytorch']",2023-05-12T10:10:38Z
samxuxiang__hnc-cad,main,5,47,"['3d', 'autocomplete', 'computer-aided-design', 'controllable-generation', 'generative-model', 'hierarchy', 'masking', 'pytorch', 'shape-completion', 'transformer', 'vq-vae']",2023-05-18T06:08:59Z
asigalov61__Euterpe-X,main,5,32,"['gradio', 'music-ai', 'music-api', 'music-composition', 'music-generation', 'music-transformer', 'pytorch-2', 'sota', 'supervised-music-generation', 'text-to-music']",2023-05-08T22:06:29Z
zhouchenlin2096__Spikingformer-CML,master,2,30,"['3rd-generation-of-artificial-neural-networks', 'binary', 'brain-inspired', 'deep-learning', 'energy-efficiency', 'neuromorphic-computing', 'pytorch', 'snn', 'spike', 'spiking-neural-network', 'spiking-transformer', 'spikingjelly', 'transformer']",2023-05-08T08:32:03Z
FengheTan9__Multi-Level-Global-Context-Cross-Consistency,main,1,23,"['diffusion-model', 'image-generation', 'medical-image-segmentation', 'medical-imaging', 'semi-supervised-learning', 'semi-supervised-segmentation']",2023-05-16T07:11:38Z
davidnabergoj__normalizing-flows,master,1,8,"['density-estimation', 'generative-model', 'machine-learning', 'normalizing-flow', 'python', 'pytorch', 'sampling']",2023-05-15T00:13:31Z
EagleW__Multimedia-Generative-Script-Learning,main,0,7,"['contrastive-learning', 'datasets', 'multimedia', 'pretrained-language-model', 'pytorch', 'retrieval-augmented-generation', 'script-learning', 'text-generation', 'transformers', 'wikihow']",2023-05-03T23:28:37Z
BoHuangLab__CELL-E_2,main,0,7,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'generative-ai', 'language-modeling', 'multi-modal', 'protein-design', 'protein-sequences', 'pytorch', 'text-to-image', 'transformers']",2023-05-16T18:31:48Z
ecastera1__PlaylandLLM,main,0,4,"['ai', 'cli', 'cuda', 'huggingface-transformers', 'inference', 'localhost', 'models', 'peft', 'pytorch', 'terminal-app', 'text-generation', 'text2speech', 'text2text', 'transformers']",2023-05-18T20:53:51Z
Jayveersinh-Raj__code_generation_gpt2,main,0,3,"['code-completion', 'code-generation', 'cuda', 'datasets', 'fine-tuning', 'github', 'gpt-2', 'gpu-acceleration', 'huggingface-transformers', 'python3', 'pytorch', 'tokenizer', 'transformer']",2023-05-13T11:41:20Z
shanggangli__ChatGLM-6B-finetuning,main,0,1,"['chatglm-6b', 'lora', 'natural-language-generation', 'p-tuning-v2', 'pytorch', 'rlhf']",2023-05-15T13:52:45Z
DanishjeetSingh__denoising_diffusion_models,main,0,0,"['diffusion-models', 'generative-ai', 'pytorch-implementation']",2023-05-10T03:06:09Z
nataliakoliou__Music-Visualization-Network,main,0,0,"['audio-encoder', 'audio-to-image', 'cdcgan', 'cross-modal', 'deep-learning', 'generative-adversarial-network', 'image-generation', 'music-visualization', 'pytorch']",2023-05-07T21:45:44Z
meysam-safarzadeh__Text2Shape,main,0,0,"['point-cloud', 'shape', 'shape-construction', 'shape-generation', 'shape-generator', 'text2shape', 'voxel-generator', 'voxelization']",2023-05-12T15:59:22Z
MoshPe__InpaintGAN1,master,0,0,"['canny-edge-detector', 'cnn', 'deep-learning', 'gan', 'generative-adversarial-network', 'image-generation', 'image-inpainting', 'inpaint-gan', 'inpainting', 'machine-learning', 'pytorch']",2023-05-15T17:10:58Z
YBYBZhang__ControlVideo,master,51,667,"['diffusion-models', 'training-free', 'video-generation']",2023-05-22T14:07:52Z
datadreamer-dev__DataDreamer,main,11,359,"['alignment', 'deep-learning', 'fine-tuning', 'gpt', 'instruction-tuning', 'llm', 'llmops', 'llms', 'machine-learning', 'natural-language-processing', 'nlp', 'nlp-library', 'openai', 'python', 'pytorch', 'synthetic-data', 'synthetic-dataset-generation', 'transformers']",2023-06-02T20:17:04Z
somepago__DCR,main,4,81,"['diffusion', 'memorization', 'text-to-image-diffusion', 'text-to-image-generation']",2023-05-29T14:36:23Z
guyyariv__AudioToken,master,2,65,"['ai-art', 'audio-to-image', 'audio2image', 'deep-learning', 'diffusion-models', 'image-generation', 'multi-modal', 'stable-diffusion', 'text2image']",2023-05-22T06:04:46Z
chairc__Integrated-Design-Diffusion-Model,main,9,52,"['aigc', 'ddim', 'ddpm', 'defect-detection', 'diffusion-models', 'distributed-computing', 'distributed-training', 'generative-model', 'industrial', 'pytorch', 'unet', 'webui']",2023-06-03T15:03:24Z
biomedia-mira__causal-gen,main,5,42,"['causality', 'computer-vision', 'counterfactual', 'generative-model', 'machine-learning', 'medical-imaging', 'neural-network', 'python', 'pytorch', 'uncertainty']",2023-05-30T13:22:23Z
jankozik__mobile-face,main,0,28,"['artificial-intelligence', 'deep-learning', 'face-attributes', 'face-detection', 'face-generation', 'face-landmark', 'face-makeup', 'face-pose', 'face-recognition', 'machine-learning', 'mobilenet', 'pytorch']",2023-06-01T16:23:09Z
FabianFalck__unet-design,main,1,9,"['diffusion-models', 'generative-models', 'image-segmentation', 'multi-resnet', 'pde', 'resnet', 'u-net', 'wavelets']",2023-05-30T13:41:59Z
Atenrev__diffusion_continual_learning,master,0,8,"['continual-learning', 'diffusion-models', 'distillation', 'generative-replay']",2023-05-19T13:00:54Z
umass-ml4ed__question-gen-aug-ranking,main,0,5,"['bea-workshop', 'machine-learning', 'nlp', 'pytorch', 'question-generation']",2023-05-31T02:16:37Z
oublalkhalid__TAB-VAE,main,0,2,"['disentangled-representations', 'generative-model', 'interpretability', 'pytorch']",2023-05-29T21:29:57Z
mohitgupta3__Framester,main,0,2,"['generative-ai', 'generative-models', 'gradio', 'pytorch', 'video-deblurring', 'video-denoising', 'video-frame-interpolation', 'video-upscaling']",2023-05-29T16:04:56Z
Followb1ind1y__Generated-Pokemon,main,0,0,"['diffusion-models', 'generative-model', 'pytorch']",2023-05-23T17:32:11Z
chen-hao-chao__qcsbm,master,0,0,"['conservative', 'diffusion-models', 'generative-models', 'pytorch', 'qcsbm', 'rotation-density', 'score-based-generative-modeling', 'score-based-generative-models', 'score-matching', 'trace-estimator']",2023-05-31T05:49:43Z
descriptinc__descript-audio-codec,main,51,640,"['audio', 'audio-compression', 'codec', 'compression-algorithm', 'deep-learning', 'gans', 'generative-adversarial-network', 'pytorch', 'residual-vector-quantization']",2023-06-12T19:00:34Z
qiqiApink__MotionGPT,main,10,146,"['3d-human', 'gpt', 'large-language-models', 'motion', 'motion-generation', 'motiongpt', 'text-to-motion']",2023-06-19T08:41:18Z
RafailFridman__SceneScape,master,6,92,"['diffusion-models', 'scenescape', 'text-to-video', 'video-generation']",2023-06-06T13:27:41Z
bl0nder__makespeare,main,0,8,"['deep-learning', 'neural-networks', 'pytorch', 'text-generation', 'transformer-architecture', 'transformer-encoder', 'transformer-from-scratch']",2023-06-16T08:17:32Z
fxmarty__accelerated-pytorch-transformers-generation,main,2,6,[],2023-06-08T04:24:09Z
pi-tau__vae,main,2,1,"['cifar10', 'deep-learning', 'generative-models', 'pytorch', 'pytorch-lightning', 'resnet', 'unet', 'variational-autoencoder']",2023-06-19T15:18:36Z
jermwatt__yolo-diffusion,main,1,1,"['generative-art', 'object-detection', 'python', 'pytorch', 'stable-diffusion', 'yolo8']",2023-06-11T14:06:42Z
akashsonowal__ddpm-pytorch,main,0,0,"['computer-vision', 'deep-learning', 'diffusion-models', 'image-generation']",2023-06-18T06:53:46Z
Ladun__PPO,master,0,0,"['gail', 'gail-ppo', 'generative-adversarial-imitation-learning', 'mujoco', 'ppo', 'ppo-pytorch', 'proximal-policy-optimization', 'pytorch', 'rl']",2023-06-04T06:25:58Z
kumatheworld__fakeglyph,main,0,0,"['beta-vae', 'gan', 'image-generation', 'pytorch', 'vae']",2023-06-04T12:16:00Z
cabralpinto__modular-diffusion,main,7,246,"['audio-generation', 'deep-learning', 'diffusion-models', 'image-generation', 'machine-learning', 'modular-design', 'python', 'pytorch', 'text-generation', 'transformer', 'u-net']",2023-06-22T10:22:19Z
sony__san,main,0,29,"['deep-generative-model', 'gan', 'generative-model', 'machine-learning', 'optimal-transport', 'pytorch', 'sliced-wasserstein-distance', 'wasserstein-distance']",2023-06-28T05:00:37Z
yrcong__Learning_Similarity_between_Graphs_Images,main,0,11,"['scene-graph', 'scene-graph-generation', 'scene-understanding', 'visual-relationship-detection']",2023-07-02T22:35:32Z
ImKeTT__ZeroGen,main,0,9,"['captioning', 'controllable-text-generation', 'decoding', 'gpt2', 'multimodal', 'nlpcc', 'vision-language', 'zero-shot']",2023-06-30T01:34:46Z
pranavphoenix__WavePaint,main,2,7,"['cnn', 'computer-vision', 'deep-neural-networks', 'image-generation', 'image-inpainting', 'inpainting', 'inpainting-algorithm', 'inpainting-methods', 'pytorch', 'token-mixing', 'wavelet-transform']",2023-06-25T06:14:53Z
