full_name,default_branch,forks,watchers,topics,created_at
zjykzj__multigrain-pytorch,master,1,2,"['image-retrieval', 'margin-loss', 'multigrain', 'pytorch']",2022-09-19T10:48:39Z
RuiyangJu__Connection_Reduction,main,0,2,"['cifar', 'cifar-10', 'convolutional-neural-network', 'image-classification', 'pytorch', 'svhn']",2022-09-08T14:22:46Z
sabadijou__byol_multi_gpu,master,0,2,"['byol-pytorch', 'constructive-learning', 'image-classification', 'image-segmentation', 'parellel-programming', 'pytorch', 'self-supervised-learning']",2022-09-14T16:30:35Z
raghuveerbhat__BrightFieldDiffusion,main,0,1,"['deep-learning', 'diffusion-models', 'image-to-image-translation', 'pytorch', 'supervised-learning']",2022-09-14T11:07:07Z
mashaan14__PAtree-SGC,main,0,1,"['binary-search-tree', 'graph-convolutional-network', 'graph-neural-networks', 'pytorch', 'simple-graph-convolution', 'tree-structure']",2022-09-18T05:41:00Z
yilongsong__GAN-Based-Reconstruction-COMPS,main,3,0,"['compression', 'deep-learning', 'image-processing', 'neural-networks', 'pytorch']",2022-09-16T17:42:00Z
yonitjio__pytorch-ignite-image-classification,main,0,0,[],2022-09-18T06:37:59Z
KangHyunWook__Pytorch-implementation-of-Binary-image-classification-with-ResNet18,main,0,0,[],2022-09-11T12:56:04Z
parkbeomsik__dp-imagenet-opacus,master,0,0,"['dpsgd', 'imagenet', 'opacus', 'pytorch', 'training']",2022-09-19T10:18:25Z
jacksonsdean__image_utils,main,0,0,[],2022-09-08T18:18:43Z
parham1998__Improving-Loss-Function-for-Deep-CNN-based-AIA,main,0,0,"['asymmetric-loss', 'convoloutional-neural-networks', 'corel5k', 'esp-game', 'iapr-tc-12', 'image-annotation', 'matthews-correlation-coefficient', 'pytorch', 't-resnet', 'tresnet']",2022-09-19T07:41:41Z
beketm__colorize-gray-images,main,0,0,[],2022-09-17T07:30:42Z
flytocc__paddle-image-models,main,0,0,"['aistudio', 'cait', 'classification', 'cvt', 'cycle-mlp', 'micronet', 'mobilenext', 'paddlepaddle', 'peleenet', 'pretrained-models', 'pretrained-weights', 'pytorch', 'wandb']",2022-09-20T15:47:41Z
ozanciga__diffusion-for-beginners,main,12,136,"['dall-e', 'diffusion', 'imagen', 'midjourney', 'pytorch', 'scheduler', 'stable-diffusion']",2022-10-06T22:19:16Z
jmisilo__clip-gpt-captioning,main,26,82,"['computer-vision', 'cv', 'deep-learning', 'image-caption', 'image-caption-generator', 'image-captioning', 'machine-learning', 'nlp', 'python', 'pytorch']",2022-09-25T17:51:31Z
tk-rusch__gradientgating,main,2,47,"['gat', 'gcn', 'graph-neural-networks', 'graphsage', 'heterophily', 'iclr', 'iclr2023', 'message-passing', 'oversmoothing', 'pytorch', 'pytorch-geometric']",2022-10-03T09:27:04Z
mdciri__YOLOv7-Bone-Fracture-Detection,main,22,38,"['bonefracture', 'bounding-boxes', 'deep-learning', 'deeplearning', 'machine-learning', 'onnx', 'onnx-models', 'open-datasets', 'python', 'pytorch', 'trained-models', 'trained-weights', 'xray-images', 'yolov7']",2022-09-25T14:36:54Z
divanoLetto__3D_STEP_Classification,main,8,37,"['3d-classification', 'cad', 'cad-classification', 'cad-retrieval', 'graph-neural-networks', 'machine-learning', 'pytorch']",2022-09-29T12:31:32Z
ChenHongruixuan__SRGCAE,master,0,31,"['autoencoder', 'change-detection', 'graph-convolutional-networks', 'multimodal-data', 'remote-sensing', 'structural-relationship', 'unsupervised-learning']",2022-10-02T09:59:38Z
nyukat__3D_GMIC,main,4,28,"['breast-cancer', 'breast-cancer-diagnosis', 'breast-cancer-screening', 'classification', 'deep-learning', 'medical-image-analysis', 'medical-imaging', 'neural-network', 'pretrained-models', 'pytorch']",2022-10-04T16:14:20Z
quickgrid__pytorch-diffusion,main,3,25,"['computer-vision', 'deep-learning', 'denoising-diffusion', 'diffusion', 'diffusion-models', 'image-generation', 'pytorch']",2022-09-29T15:21:41Z
tthinking__DATFuse,main,2,22,"['computer-vision', 'image-fusion', 'image-processing', 'pytorch', 'transformers']",2022-09-27T09:29:16Z
ChenLiu-1996__CUTS,main,2,22,"['deep-learning', 'image-segmentation', 'medical-image-segmentation', 'medical-imaging', 'multiscale', 'multiscale-segmentation', 'python', 'pytorch', 'self-supervised-learning', 'semantic-segmentation', 'unsupervised-deep-learning', 'unsupervised-learning', 'unsupervised-segmentation']",2022-09-29T23:55:18Z
gmlwns2000__sharkshark-4k,master,1,15,"['bsvd', 'denoise-images', 'esrgan', 'fsrcnn', 'livestream', 'pytorch', 'super-resolution', 'tensorrt', 'twitch', 'twitch-kr-720p', 'video-super-resolution']",2022-09-23T17:53:28Z
sutd-visual-computing-group__transferable-forensic-features,main,1,14,"['color-robust-detectors', 'eccv2022', 'forensic-feature-relevance', 'image-forensics', 'lrp', 'lrp-max-response', 'median-test', 'pytorch', 'transferable-forensic-features', 'transferable-image-forensics']",2022-09-26T03:24:26Z
benbergner__ips,main,1,13,"['deep-learning', 'image-classification', 'pytorch']",2022-10-01T09:59:07Z
Japanese-Image-Captioning__ClipCap-for-Japanese,master,2,10,"['image-captioning', 'japanese', 'pytorch']",2022-10-04T15:42:18Z
jerryyyyy708__Double-UNet_PyTorch,main,0,5,"['computer-vision', 'convolutional-networks', 'convolutional-neural-networks', 'doubleu-net', 'doubleunet', 'pytorch', 'pytorch-unet', 'segmentation-models', 'sematic-segmentation', 'u-net', 'unet', 'unet-image-segmentation']",2022-10-04T00:42:58Z
Zihan-Liu-00__GraD--NeurIPS22,main,1,5,"['attacker', 'graph-adversarial-learning']",2022-09-27T01:04:36Z
michelecafagna26__VinVL,main,0,5,"['image-captioning', 'image-to-text', 'multimodal', 'python', 'pytorch', 'transformer', 'transformers']",2022-10-04T14:08:12Z
FedGraph__fedgraph,main,0,4,[],2022-09-23T15:09:42Z
Saharsh1005__hubmap-kaggle-competition,master,0,4,"['computer-vision', 'deep-learning', 'hubmap', 'medical-image-segmentation', 'pytorch', 'transformers', 'vision-transformers']",2022-10-05T15:02:32Z
musimab__Pyqt_ID_Card_Analysis_Tool,main,1,4,"['destop-application', 'face', 'id', 'optical-character-recognition', 'pyqt5', 'pytorch', 'threading', 'unet-image-segmentation']",2022-10-03T03:45:15Z
disi-unibo-nlp__kg-emb-link-pred,main,1,3,"['graph-neural-networks', 'knowledge-graph-embeddings', 'knowledge-graph-representation', 'link-prediction', 'pytorch']",2022-09-30T16:21:30Z
mxl1990__tensorflow-to-pytorch,main,0,2,"['checkpoint-translator', 'imagenet-classification', 'imagenet-pretrain', 'mobilenetv1', 'pretrained-weights', 'pytorch', 'pytorch-pretrained', 'tensorflow', 'tensorflow-to-pytorch']",2022-09-28T07:17:01Z
pr1266__Neural-Style-Transfer-PyTorch,master,0,1,"['deep-learning', 'image-processing', 'neural-style-transfer', 'python', 'pytorch', 'vgg19']",2022-09-30T00:49:00Z
giacomopiccinini__UnsupervisedImageSegmentation,main,0,1,"['deep-learning', 'image-segmentation', 'pytorch', 'segmentation', 'unsupervised', 'unsupervised-segmentation']",2022-10-03T10:45:58Z
Japanese-Image-Captioning__SAT-for-Japanese,master,0,1,"['image-captioning', 'japanese', 'pytorch']",2022-10-04T14:44:34Z
JaeYungLee__MM_GCN,main,0,1,"['3d-human-pose-estimation', 'bmvc2022', 'computer-vision', 'deep-learning', 'graph-convolutional-networks']",2022-10-06T01:21:14Z
parham1998__CNN_Image_Annotaion,master,0,1,"['asymmetric-loss', 'binary-crossentropy', 'convolutional-neural-networks', 'corel-5k', 'deep-neural-networks', 'focal-loss', 'image-annotation', 'matthews-correlation-coefficient', 'multilabel-classification', 'pairwise-ranking', 'pytorch', 'resnet101', 'resnext', 'tresnet', 'xception-net']",2022-10-01T10:18:34Z
reecehuff__StrainNet,main,0,1,"['deeplearning', 'digital-image-correlation', 'machine-learning', 'python', 'pytorch', 'strainnet', 'unet']",2022-09-30T17:17:48Z
zhangzaixuan__deeplearning_study,main,0,1,"['calculus', 'cuda', 'deep-learning', 'dikw', 'knowledge-graph', 'lightning', 'linear-algebra', 'machine-learning', 'mpi', 'network-analysis', 'pandas', 'probability-distribution', 'pytorch', 'ray']",2022-10-02T13:56:56Z
untitledunmastered1998__DistillationLab,main,0,1,"['aircrafts', 'cars196', 'cifar100', 'cub-200-2011', 'deep-learning', 'fine-grained-classification', 'flowers102', 'image-classification', 'imagenet', 'knowledge-distillation', 'mnist', 'mobilenet', 'pytorch', 'resnet', 'shufflenet', 'squeezenet', 'stanford-dogs', 'tiny-imagenet', 'vggface2']",2022-09-25T06:58:55Z
pr1266__UNet-PyTorch,master,0,0,"['image-processing', 'image-segmentation', 'python', 'pytorch', 'semantic-segmentation', 'unet']",2022-09-29T23:18:57Z
fzimmermann89__epgtorch,master,1,0,"['epg', 'extended-phase-graphs', 'mri', 'pytorch']",2022-09-27T14:50:17Z
kaifishr__SciFormer,main,0,0,"['image-processing', 'machine-learning', 'natural-language-processing', 'transformer']",2022-09-28T09:33:57Z
Ma-Ruinan__Stego-dl,main,0,0,"['deep-learning', 'python', 'pytorch', 'steganography']",2022-09-28T03:38:35Z
WendongMao__Intelligent_Typography,master,0,0,"['gan', 'pytorch', 'style-transfer', 'text-style-transfer']",2022-09-23T14:05:40Z
williamcfrancis__Enhancing-Image-Super-Resolution-with-Improved-ESRGAN,main,0,0,"['deep-learning', 'esrgan', 'generative-adversarial-network', 'image-super-resolution', 'pytorch', 'super-resolution']",2022-09-24T19:26:44Z
arabporr__Dog_Breed_Classification,main,0,0,"['alexnet', 'classification', 'cnn', 'image-classification', 'image-processing', 'python', 'pytorch', 'resnet-50', 'udacity', 'vgg16']",2022-09-22T21:59:09Z
Ainimal__Aini_Modules,main,63,501,"['3d-cnn-model', '3d-densenet', '3d-models', '3d-resnet', '3d-vgg', 'attention-mechanism', 'image', 'medical-image-analysis', 'pretrained-models', 'pytorch', 'transformer', 'video']",2022-10-17T05:01:28Z
Seeed-Studio__ModelAssistant,main,33,285,"['arduino', 'deep-learning', 'esp32', 'image-classification', 'jetson', 'ncnn', 'object-detection', 'onnx', 'openmmlab', 'pytorch', 'raspberry-pi', 'tflite', 'tinyml', 'yolov5']",2022-10-18T01:19:55Z
amaralibey__MixVPR,main,15,157,"['image-based-localisation', 'localization', 'loop-closure-detection', 'place-recognition', 'pytorch', 'pytorch-implementation', 'relocalization', 'slam', 'visual-place-recognition', 'visual-slam']",2022-10-22T06:27:35Z
Gorilla-Lab-SCUT__tango,main,5,135,"['3d', 'aigc', 'computer-graphics', 'differentiable-rendering', 'meshes', 'neural-style', 'pytorch', 'text-to-3d']",2022-10-21T01:50:46Z
filipbasara0__simple-diffusion,main,6,51,"['attention-mechanism', 'computer-vision', 'deep-learning', 'image-generation', 'pytorch', 'stable-diffusion', 'unet']",2022-10-20T12:53:53Z
lambert-x__medical_mae,main,15,43,"['chest-xray-images', 'chestxray14', 'chexpert', 'computer-vision', 'convolutional-neural-networks', 'pytorch']",2022-10-10T23:56:27Z
FengheTan9__CMU-Net,main,4,42,"['deep-learning', 'medical-image-segmentation', 'pytorch', 'segmentation', 'unet-image-segmentation']",2022-10-22T08:26:16Z
affjljoo3581__Inverse-DALL-E-for-Optical-Character-Recognition,main,6,37,"['dalle', 'gpt2', 'huggingface', 'image-captioning', 'image-generation', 'image-to-text', 'multimodal', 'nlp', 'ocr', 'optical-character-recognition', 'pytorch', 'text-to-image', 'transformers', 'vqvae']",2022-10-14T06:47:51Z
uzh-rpg__event_representation_study,master,6,35,"['event-based-camera', 'event-based-vision', 'event-camera', 'event-cameras', 'events', 'gen1', 'gen4', 'gromov-wasserstein', 'gromov-wasserstein-distance', 'gryffin', 'imagenet', 'machine-learning', 'machine-learning-algorithms', 'neural-network', 'object-detection', 'optimal-transport', 'optimization', 'python', 'yolo', 'yolov6']",2022-10-14T10:50:37Z
vinhsuhi__JMAC,master,0,32,"['jmac', 'knowledge-graph-alignment', 'knowledge-graph-completion', 'knowledge-graph-embeddings']",2022-10-10T00:40:38Z
EadCat__WeaklySupervisedStitchingNetwork,main,2,31,"['deep-learning', 'eccv2022', 'image-stitching', 'pytorch']",2022-10-13T10:29:20Z
um-dsrg__RUMpy,main,1,27,"['blind-super-resolution', 'contrastive-learning', 'convolutional-neural-networks', 'deep-learning', 'framework', 'gui', 'image-restoration', 'meta-attention', 'python', 'pytorch', 'super-resolution']",2022-10-19T09:05:56Z
hackerchenzhuo__KTeleBERT,main,3,22,"['fault-analysis', 'huawei', 'knowledge-graph', 'language-model', 'plm', 'pre-training', 'pytorch', 'tele-knowledge', 'telebert', 'telecommunication']",2022-10-20T10:26:08Z
kktsubota__universal-dic,main,5,19,"['deep-neural-networks', 'image-compression', 'pytorch']",2022-10-18T07:39:05Z
CyberAgentAILab__webcolor,main,2,17,"['colorization', 'dataset', 'deep-learning', 'generative-ai', 'graphical-user-interface', 'pretrained-models', 'pytorch', 'pytorch-lightning', 'web-design']",2022-10-14T10:43:34Z
YihongT__HGARN,master,2,16,"['hierarchical-graph-neural-network', 'human-mobility', 'next-location-prediction', 'poi-recommendation', 'recommender-system']",2022-10-13T10:24:54Z
liu-jc__MGNNI,main,0,9,"['graph', 'graph-convolutional-networks', 'graph-learning', 'graph-neural-networks', 'implicit-deep-learning', 'implicit-models', 'pytorch']",2022-10-12T10:52:55Z
Mockingjay-liu__RAEA-model-for-Entity-Alignment,main,1,9,"['entity-alignment', 'graph-neural-network', 'knowledge-graph', 'product-matching']",2022-10-20T11:43:12Z
niopeng__CHIMLE,main,1,8,"['colorization', 'computer-vision', 'conditional-image-generation', 'deep-learning', 'gan', 'generative-model', 'image-decompression', 'image-generation', 'image-to-image-translation', 'imle', 'night-to-day', 'pytorch', 'super-resolution']",2022-10-07T03:03:02Z
thupchnsky__graph_unlearn,main,0,7,"['graph-scattering-transform', 'graph-unlearning', 'machine-unlearning', 'pytorch']",2022-10-11T01:16:15Z
steve30572__DPAO,master,0,7,"['deep-learning', 'graph-neural-networks', 'pytorch', 'recommender-system']",2022-10-11T13:06:10Z
Roldbach__Autoencoder-CT-SISR-3D,main,0,4,"['medical-image-processing', 'super-resolution', 'unet-pytorch']",2022-10-22T11:01:52Z
zhang-chenxu__STDIP,main,1,4,"['compressed-sensing', 'deep-image-prior', 'image-decomposition', 'image-processing', 'image-reconstruction']",2022-10-20T09:17:43Z
YeasirRayhanPrince__aist,main,0,3,"['attention-mechanism', 'crime-prediction', 'graph-attention-networks', 'python', 'pytorch']",2022-10-08T05:24:41Z
Adesoji1__Face-Antispoof,main,1,3,"['antispoofing', 'csv', 'face-recognition', 'gpu', 'image-processing', 'opencv', 'python3', 'pytorch']",2022-10-20T13:38:20Z
sue0892__image-segmentation-for-change-detection-pytorch,main,0,2,[],2022-10-17T14:17:24Z
sebvoigtlaender__dynamic_brain_graph_structure_learning,main,1,2,[],2022-10-08T13:35:39Z
ProBURN-E__CatVsDog,main,0,2,"['computer-vision', 'cv', 'image', 'image-classification', 'image-processing']",2022-10-12T09:53:11Z
weiwei1206__MMSSL,main,1,2,"['deep-learning', 'graph-neural-networks', 'multi-model', 'pytorch', 'recommendation', 'self-supervised-learning']",2022-10-14T03:38:48Z
EMalagoli92__CvT-TensorFlow,main,0,2,"['computer-vision', 'deep-learning', 'image-classification', 'python', 'pytorch', 'tensorflow', 'transformers']",2022-10-16T14:16:33Z
boostcampaitech4cv2__level1_imageclassification_cv-level1-cv-08,main,2,1,"['deep-learning', 'pytorch']",2022-10-21T07:00:48Z
filipbasara0__simple-convnext,main,0,1,"['computer-vision', 'convnext', 'deep-learning', 'image-classification', 'pytorch']",2022-10-19T13:08:37Z
Mr-Hexi__FoodVision,main,0,1,"['computer-vision', 'deep-learning', 'image-classification', 'python', 'pytorch']",2022-10-09T10:11:55Z
CPFelix__pytorch-image-models-0.6.11,master,0,0,[],2022-10-19T12:01:13Z
MdSaifulIslamSajol__generating-dog-images-using-GAN-with-pytorch,main,0,0,[],2022-10-10T12:22:07Z
boostcampaitech4cv3__level1_imageclassification_cv-level1-cv-18,main,0,0,"['boostcamp-ai-tech', 'classification', 'computer-vision', 'pytorch']",2022-10-21T07:18:24Z
danny-1k__Automatic-Image-Enhancement,main,0,0,"['api', 'deep-learning', 'discord-bot', 'flask', 'image-enhancement', 'pytorch', 'react']",2022-10-22T20:38:46Z
Fkaneko__kaggle_google_universal_image_embedding,master,0,0,"['deep-learning', 'huggingface', 'image-recognition', 'image-retrieval', 'kaggle', 'pytorch', 'vision-transformer']",2022-10-15T03:35:20Z
kjsman__stable-diffusion-pytorch,main,51,426,"['diffusion', 'image-generation', 'pytorch', 'stable-diffusion']",2022-10-26T13:31:49Z
RoySheffer__im2wav,main,8,81,"['audio', 'audio-generation', 'image-to-audio', 'machine-learning', 'pytorch', 'video-to-audio']",2022-10-29T09:27:19Z
daviddmc__NeSVoR,master,13,54,"['3d-reconstruction', '3d-visualization', 'deep-learning', 'image-reconstruction', 'image-registration', 'implicit-neural-representation', 'medical-imaging', 'mri', 'nerf', 'neural-network', 'neural-rendering', 'pytorch', 'segmentation', 'super-resolution', 'transformers']",2022-10-26T04:47:21Z
yangnianzu0515__MoleOOD,master,6,51,"['graph-classification', 'molecule-representation-learning', 'out-of-distribution-generalization', 'pytorch']",2022-11-01T10:34:56Z
JiangWeibeta__ELIC,main,3,23,"['imagecoding', 'imagecompression']",2022-10-31T12:44:04Z
Graph-COM__LRI,main,3,19,"['deep-learning', 'geometric-deep-learning', 'graph-neural-networks', 'interpretability', 'interpretable-machine-learning', 'pytorch', 'xai']",2022-10-29T19:08:35Z
saeedahmadicp__teeth_segmentation,master,1,16,"['communityexchange', 'dentistry', 'educative', 'learn', 'medical-imaging', 'pytorch', 'unet-image-segmentation']",2022-11-07T05:36:41Z
blacksingular__wsdm_GDN,main,0,15,"['anomaly-detection', 'graph-neural-networks', 'out-of-distribution', 'pytorch', 'wsdm2023']",2022-11-02T11:14:00Z
liznerski__eoe,main,2,9,"['anomaly-detection', 'bce', 'bce-cl', 'cifar-10', 'clip', 'clip-ad', 'cub', 'deep-anomaly-detection', 'deep-learning', 'dtd', 'hsc', 'imagenet', 'machine-learning', 'mvtec-ad', 'one-class-learning', 'outlier-detection', 'outlier-exposure', 'python', 'pytorch']",2022-11-03T16:02:07Z
KennanYang__CAM-demo-for-3d-medical-image,main,1,8,[],2022-11-03T05:36:41Z
GKalliatakis__camus-segmentation-pytorch,main,2,6,"['2d-echocardiography', 'camus-dataset', 'echocardiography', 'pytorch', 'u-net', 'unet-pytorch']",2022-10-26T11:20:25Z
DebeshJha__ResUNetplusplus-PyTorch-,main,1,6,"['medical-image-segmentation', 'polyp-segmentation', 'python', 'pytorch', 'residual-networks', 'resunet-plus-plus']",2022-10-27T18:46:39Z
DebeshJha__DoubleUNet,main,0,6,"['data-science', 'data-science-bowl-2018', 'doubleunet', 'image-segmentation-pytorch', 'medical-image-analysis', 'medical-image-segmentation', 'medical-imaging', 'polyp-segmentation', 'segmentation-models', 'skin-lesion-segmentation', 'unet', 'unet-image-segmentation']",2022-10-27T18:38:53Z
mberkay0__ConvNeXt-MaskRCNN,main,0,6,"['cell-motility', 'cell-segmentation', 'cellsegmentation', 'celltrackingchallenge', 'convnext', 'deep-learning', 'image-segmentation', 'maskrcnn', 'pytorch', 'torchvision']",2022-11-03T15:53:31Z
VigneshS10__Segmentation-VGG19,main,0,5,"['convolutional-neural-networks', 'pytorch', 'resnet-50', 'segmentation', 'unet-image-segmentation', 'vgg19']",2022-10-28T12:57:19Z
MEF-Dynamics__pytorch-edu-1,main,1,4,"['deep-learning-tutorial', 'image-classification', 'pytorch']",2022-11-03T20:05:10Z
khushisharma04__replicate1,main,0,4,"['image-classification', 'shapes']",2022-11-07T22:36:20Z
Big-Brother-Pikachu__Where2edit,master,0,4,"['attention', 'image-manipulation', 'multimodal', 'text-to-image']",2022-11-03T12:06:17Z
fork123aniket__Graph-Neural-Network-based-Visual-Question-Answering,main,1,3,"['computer-vision', 'encoder-decoder-architecture', 'encoder-decoder-model', 'graph-neural-networks', 'natural-language-processing', 'pytorch', 'pytorch-geometric', 'pytorch-implementation', 'seq2seq-model', 'visual-question-answering']",2022-11-04T07:44:49Z
lambda-science__MyoQuant,main,1,2,"['computer-vision', 'deep-learning', 'disease', 'histology', 'image', 'medecine', 'python', 'pytorch', 'quantification', 'tensorflow']",2022-10-26T12:45:01Z
vicissitude1999__text2image,main,0,1,[],2022-10-26T12:42:12Z
Phrungck__segmentation-models,main,0,1,"['medical-image-segmentation', 'python', 'pytorch', 'segmentation']",2022-10-25T05:10:33Z
IgnacioVellido__Heuristics-GNNs,main,0,1,"['graph-neural-network', 'heuristic-optimization', 'pytorch', 'pytorch-geometric', 'routing']",2022-11-03T10:41:35Z
Phrungck__cnn-models,main,0,1,"['convolutional-neural-networks', 'deep-learning', 'image-classification', 'image-processing', 'pytorch']",2022-10-31T07:24:11Z
kunind27__graphretrievaltoolkit,main,0,1,[],2022-11-03T15:17:23Z
hooah26__pytorch-image-models,main,0,0,[],2022-10-24T04:10:12Z
FandosA__Image_Classification_PyTorch,master,0,0,"['cnn', 'cnn-classification', 'cnn-model', 'convolutional-neural-network', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'deeplearning', 'image-classification', 'pytorch', 'pytorch-cnn']",2022-11-01T16:55:20Z
Sudhanshu1304__Unet-In-PyTorch,main,0,0,"['unet', 'unet-image-segmentation', 'unet-pytorch']",2022-10-29T11:32:51Z
mspronesti__stable-diffusion,master,0,0,"['diffusion', 'image-generation', 'image2image', 'pytorch', 'stable-diffusion', 'text2image']",2022-10-27T20:02:57Z
zinebettarraf__Convolutional-neural-network-for-image-classification,main,0,0,[],2022-10-29T10:39:41Z
esmailza__Chemical-Gene-Chemical-Gene-Relation-Extraction-with-GNN,main,0,0,"['biobert', 'graphneuralnetwork', 'named-entity-recognition', 'natural-language-processing', 'pytorch', 'relation-extraction']",2022-10-24T17:32:35Z
humanist-bean__MountainAI,main,0,0,"['ai', 'artificial-intelligence', 'fastai', 'image-classification', 'python', 'pytorch', 'selenium']",2022-10-25T00:34:54Z
bharatmahaur__LeNo,main,1,0,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'gradient-analysis', 'gradient-flow', 'gradient-norm', 'image-recognition', 'imagenet', 'leno-resnet', 'norm-preservation', 'optimization-problem', 'optimization-stability', 'pytorch', 'residual-network', 'resnet', 'resnext', 'visual-recognition', 'wideresnet']",2022-10-29T23:49:23Z
VoltaML__voltaML-fast-stable-diffusion,main,73,911,"['ai-art', 'aitemplate', 'generative-art', 'linux', 'naive-ui', 'python', 'pytorch', 'rust', 'stable-diffusion', 'text2image', 'typescript', 'vue', 'webui', 'windows']",2022-11-14T03:19:52Z
Fantasy-Studio__Paint-by-Example,main,85,894,"['computer-vision', 'deep-learning', 'diffusion-models', 'image-editing', 'image-generation', 'image-manipulation', 'paint-by-example', 'pytorch', 'stable-diffusion']",2022-11-23T11:49:29Z
plemeri__transparent-background,main,76,449,"['background-removal', 'deep-learning', 'dichotomous-image-segmentation', 'image-matting', 'image-processing', 'photo-editing', 'python', 'pytorch', 'remove-background', 'remove-background-image', 'remove-background-video', 'salient-object-detection', 'video-editing']",2022-11-22T12:53:10Z
Fried-Rice-Lab__FriedRiceLab,master,32,188,"['basicsr', 'deep-learning', 'denoising', 'eswt', 'image-restoration', 'python', 'pytorch', 'super-resolution']",2022-11-14T13:38:16Z
sunny2109__SAFMN,main,10,185,"['image-restoration', 'pytorch', 'real-time', 'super-resolution']",2022-11-19T05:51:22Z
BUAABIGSCity__PDFormer,master,28,143,"['aaai2023', 'dtw', 'graph-transformer', 'kshape', 'multivariate-time-series-prediction', 'self-attention', 'spatio-temporal-prediction', 'traffic-flow-prediction', 'traffic-prediction', 'transformer']",2022-11-19T12:41:25Z
eliahuhorwitz__Conffusion,main,3,127,"['computer-vision', 'conformal-prediction', 'deep-learning', 'diffusion', 'diffusion-models', 'generative-model', 'image-generation', 'image-to-image', 'inpainting', 'prediction-intervals', 'pytorch', 'quantile-regression', 'super-resolution', 'uncertainty-estimation', 'uncertainty-quantification']",2022-11-17T08:38:22Z
p-ranav__PhotoLab,master,26,126,"['animegan', 'colorization', 'cuda', 'human-segmentation', 'interactive', 'nuitka', 'numpy', 'opencv', 'photo-editor', 'pillow', 'portrait-mode', 'pyqt6', 'pyqt6-desktop-application', 'python', 'python3', 'pytorch', 'scikit-image', 'spot-removal', 'stacking']",2022-11-08T19:13:44Z
purvaten__FLEX,main,9,103,"['3d-human', 'computer-graphics', 'computer-vision', 'generative-ai', 'grasping', 'pytorch']",2022-11-21T23:46:47Z
GuoLanqing__ShadowFormer,main,14,102,"['image-processing', 'image-restoration', 'shadow-removal', 'transformer-models']",2022-11-20T02:17:42Z
SitaoLuan__ACM-GNN,main,8,55,"['filterbank', 'geometric-deep-learning', 'graph', 'graph-convolutional-networks', 'graph-neural-networks', 'graph-representation-learning', 'heterophily', 'homophily', 'pytorch']",2022-11-21T20:18:06Z
aptx1231__START,master,12,48,"['contrastive-learning', 'graph-attention-networks', 'icde', 'icde2023', 'representation-learning', 'self-supervised-learning', 'trajectory-analysis', 'trajectory-clustering', 'trajectory-prediction', 'trajectory-representation', 'trajectory-representation-learning', 'trajectory-similarity', 'transformer', 'unsupervised-learning']",2022-11-21T09:59:32Z
it-hao__ADFNet,main,7,36,"['image-denoising', 'image-restoration', 'pytorch']",2022-11-22T03:00:47Z
ChenCVer__python_cpp_extension,master,5,35,"['cuda', 'gpu-acceleration', 'image-processing', 'pytorch']",2022-11-21T03:02:44Z
bwconrad__can,main,6,33,"['contrastive-learning', 'masked-image-modeling', 'pytorch', 'pytorch-lightning', 'self-supervised-learning']",2022-11-16T21:59:28Z
LGAI-Research__BITTERS,main,3,21,"['bitters', 'deep-learning', 'image-captioning', 'pytorch', 'pytorch-lightning', 'transformer', 'vqvae']",2022-11-19T15:32:16Z
FilippoMB__Total-variation-graph-neural-networks,main,3,20,"['clustering', 'community-detection', 'graph-clustering', 'graph-neural-network', 'graph-pooling', 'spectral-clustering', 'total-variation-loss', 'unsupervised-learning']",2022-11-08T13:52:42Z
LHRLAB__NQE,main,1,17,"['first-order-logic', 'fuzzy-logic', 'hyper-relational', 'knowledge-graph', 'logical-reasoning', 'multi-hop-reasoning', 'pytorch', 'query-embedding', 'transformer']",2022-11-21T03:41:20Z
vtarasv__3d-prot-dta,master,1,12,"['bioinformatics', 'cheminformatics', 'deep-learning', 'drug-discovery', 'graph-neural-networks', 'pytorch', 'pytorch-geometric']",2022-11-21T17:39:51Z
Ulov888__PictureRestoration,master,0,11,"['cv2', 'image-deblurring', 'nafnet', 'paddlegan', 'python', 'pytorch']",2022-11-15T14:35:37Z
gzoumpourlis__Ensemble-MI,main,0,8,"['bci', 'deep-learning', 'eeg', 'eegnet', 'motor-imagery', 'physionet']",2022-11-18T00:13:40Z
jongwooko__ALASCA,master,1,7,"['deep-learning', 'image-classification', 'noisy-label-learning', 'pytorch', 'pytorch-implementation']",2022-11-21T02:23:00Z
skgyu__CMOS-GAN,main,1,5,"['cmos-gan', 'computer-vision', 'cross-modality-face-image-synthesis', 'deep-learning', 'gan', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch', 'semi-supervised-generative-adversarial-model', 'semi-supervised-image-generation']",2022-11-22T04:41:11Z
jzsherlock4869__image-segmentation-pipeline,main,0,2,"['computer-vision', 'image-processing', 'machine-learning', 'pytorch', 'segmentation', 'semantic-segmentation']",2022-11-09T12:43:25Z
