full_name,default_branch,forks,watchers,topics,created_at
RizwanMunawar__yolov5-object-tracking,main,22,80,"['computer-vision', 'object-detection', 'object-tracking', 'streamlit-dashboard', 'yolov5']",2022-09-11T11:01:43Z
InterDigitalInc__CompressAI-Vision,main,3,68,"['compression', 'computer-vision', 'deep-learning', 'machine-to-machine-communication', 'pytorch', 'video-compression']",2022-09-14T21:56:37Z
ziplab__EcoFormer,main,1,66,"['classification', 'efficient-transformers', 'neurips-2022', 'pytorch', 'vision-transformer']",2022-09-15T08:51:52Z
bwconrad__vit-finetune,main,6,43,"['deep-learning', 'huggingface', 'image-classification', 'pytorch', 'pytorch-lightning', 'vision-transformer']",2022-09-05T06:21:24Z
juhongm999__pervit,main,2,33,"['computer-vision', 'image-classification', 'representation-learning']",2022-09-16T16:27:50Z
jhgan00__image-retrieval-transformers,main,4,33,"['deit', 'image', 'image-retrieval', 'vision-transformers']",2022-09-19T10:53:06Z
MIC-DKFZ__image_classification,master,1,30,"['cifar', 'classification', 'cnn', 'computer-vision', 'deep-learning', 'framework', 'hydra', 'image-classification', 'image-processing', 'image-regression', 'imagenet', 'lightning', 'pytorch', 'pytorch-lightning', 'regression', 'weights-and-biases']",2022-09-16T12:25:43Z
gabrieletiboni__paintnet,main,4,21,"['computer-vision', 'deep-learning', 'pytorch', 'robot-learning']",2022-09-15T15:31:35Z
laowangbobo__Residual_MLP_CNN_Mixer,main,1,15,"['brain-imaging', 'computer-vision', 'deep-learning', 'denoising-images', 'diagnosis', 'image-reconstruction', 'lesions', 'medical-imaging', 'mri', 'pytorch', 'small-example']",2022-09-06T07:32:06Z
JiahongChen__ResNet-decoder,main,3,13,"['computer-vision', 'decoder', 'deep-learning', 'pytorch', 'resnet101', 'resnet101-decoder', 'resnet50', 'resnet50-decoder']",2022-09-19T04:11:50Z
muhd-umer__pyramidtabnet,main,2,11,"['computer-vision', 'deep-learning', 'document-analysis', 'implementation', 'pytorch', 'table-detection', 'table-structure-recognition']",2022-09-09T07:59:45Z
aimagelab__CSL-TAL,main,2,11,"['computer-vision', 'deep-learning', 'eccv2022', 'pytorch', 'self-supervised-learning', 'video-anomaly-detection']",2022-09-16T11:48:19Z
HZWang96__PEGG-Net,master,4,10,"['computer-vision', 'deep-learning', 'pytorch', 'robotic-grasping']",2022-09-15T14:00:40Z
topazape__ViT-Pytorch,main,0,6,"['computer-vision', 'deep-learning', 'pytorch', 'transformer-architecture', 'vision-transformer']",2022-09-20T07:56:31Z
ozora-ogino__efficient_backbones,main,4,4,"['backbone', 'computer-vision', 'computer-vision-tools', 'efficient-model', 'pytorch']",2022-09-16T15:02:05Z
michelecafagna26__vinvl-visualbackbone,main,1,4,"['bounding-boxes', 'computer-vision', 'deep-learning', 'feature-extraction', 'image-captioning', 'object-detection', 'python', 'pytorch', 'pytorch-implementation', 'vinvl', 'visual-backbone', 'visual-features']",2022-09-16T12:00:03Z
giakou4__gans,main,1,2,"['condtional-gan', 'cyclegan', 'dcgan', 'esrgan', 'gan', 'gans', 'pix2pix', 'progan', 'python', 'pytorch', 'srgan', 'torch', 'torchvision', 'wgan', 'wgan-gp']",2022-09-12T18:54:45Z
isk03276__simple-vit,main,1,2,"['pytorch', 'transformer', 'vision-transformer', 'vit']",2022-09-07T01:00:49Z
DashankaNadeeshanDeSilva__Object-detection-for-custom-dataset-with-YOLOV5,main,1,2,"['computer-vision', 'deep-learning', 'object-detection', 'pytorch', 'yolov5']",2022-09-19T18:20:51Z
behzadshomali__Grad_CAM_Pytorch,master,0,1,"['computer-vision', 'explainable-ai', 'grad-cam-visualization', 'neural-network', 'pytorch']",2022-09-05T13:47:58Z
aniketmpatil__sfml,main,0,0,"['computer-vision', 'deep-learning', 'python3', 'pytorch', 'structure-from-motion']",2022-09-09T19:02:21Z
danielsyahputra__CPPE-Streamlit,master,0,0,"['computer-vision', 'cppe5', 'pytorch']",2022-09-08T14:38:45Z
FredCarvalhoOliveira__dji-tello-pose-control,master,0,0,"['computer-vision', 'deep-learning', 'dji-tello', 'python', 'pytorch']",2022-09-05T01:05:38Z
vmad18__transformers,main,0,0,"['computer-vision', 'deep-learning', 'pytorch', 'self-attention', 'transformer', 'vision-transformer']",2022-09-11T23:15:42Z
uncbiag__SimpleClick,v1.0,27,159,"['interactive-segmentation', 'masked-autoencoder', 'pytorch', 'vision-transformers']",2022-09-26T18:53:06Z
vlfom__RNCDL,main,6,108,"['computer-vision', 'deep-learning', 'neurips-2022', 'object-detection', 'pytorch', 'representation-learning', 'transfer-learning']",2022-10-01T22:48:25Z
jmisilo__clip-gpt-captioning,main,26,82,"['computer-vision', 'cv', 'deep-learning', 'image-caption', 'image-caption-generator', 'image-captioning', 'machine-learning', 'nlp', 'python', 'pytorch']",2022-09-25T17:51:31Z
mlvlab__TokenMixup,main,4,44,"['mixup', 'neurips-2022', 'vision-transformer']",2022-09-26T01:57:19Z
yuanze-lin__REVIVE,main,1,33,"['computer-vision', 'deep-learning', 'gpt-3', 'knowledge-based', 'multimodal-deep-learning', 'neurips2022', 'ok-vqa', 'pytorch', 'question-answering', 'vision-and-languge', 'vqa']",2022-09-21T06:53:02Z
khawar-islam__FPVT_BMVC22,main,3,27,"['face-recognition', 'python', 'pytorch', 'vision', 'vision-transformer']",2022-10-06T06:15:27Z
quickgrid__pytorch-diffusion,main,3,25,"['computer-vision', 'deep-learning', 'denoising-diffusion', 'diffusion', 'diffusion-models', 'image-generation', 'pytorch']",2022-09-29T15:21:41Z
tthinking__DATFuse,main,2,22,"['computer-vision', 'image-fusion', 'image-processing', 'pytorch', 'transformers']",2022-09-27T09:29:16Z
MOUHASSINE-badreddine__cephaAI,main,2,21,"['computer-vision', 'deep-learning', 'pytorch', 'streamlit', 'torchvision']",2022-09-27T01:43:08Z
LinkAnJarad__global_local_attention_module_pytorch,main,2,12,"['attention', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'pytorch']",2022-09-29T07:52:28Z
woodyx218__private_vision,main,3,8,"['deep-learning', 'differential-privacy', 'optimizer', 'pytorch']",2022-10-01T14:25:20Z
ChenBoYam__Metal-Artifact-Reduction,main,1,7,"['cgan', 'computer-vision', 'deep-learning', 'metal-artifact-reduction', 'python', 'pytorch']",2022-10-06T09:30:35Z
CodexploreRepo__handwriting-digit-recognizer,main,2,6,"['computer-vision', 'deep-learning', 'pytorch']",2022-09-23T08:50:56Z
jerryyyyy708__Double-UNet_PyTorch,main,0,5,"['computer-vision', 'convolutional-networks', 'convolutional-neural-networks', 'doubleu-net', 'doubleunet', 'pytorch', 'pytorch-unet', 'segmentation-models', 'sematic-segmentation', 'u-net', 'unet', 'unet-image-segmentation']",2022-10-04T00:42:58Z
Saharsh1005__hubmap-kaggle-competition,master,0,4,"['computer-vision', 'deep-learning', 'hubmap', 'medical-image-segmentation', 'pytorch', 'transformers', 'vision-transformers']",2022-10-05T15:02:32Z
alessandro-crescenzi__A-deep-approach-for-an-adaptive-cruise-control-system,main,0,4,"['adaptive-cruise-control', 'adas-systems', 'artifi', 'computer', 'computer-vision', 'computervision', 'pytorch', 'resnet-50', 'vision', 'yolact']",2022-09-25T10:14:16Z
davide-coccomini__Cross-Forgery-Analysis-of-Vision-Transformers-and-CNNs-for-Deepfake-Image-Detection,main,1,3,"['convolutional-neural-networks', 'deepfake', 'deepfake-detection', 'efficientnet', 'paper', 'pytorch', 'research', 'transformers', 'vision-transformers']",2022-10-03T15:13:14Z
s-chh__PatchSwap,main,0,2,"['patchswap', 'regularization', 'vision-transformer']",2022-10-03T21:57:14Z
JaeYungLee__MM_GCN,main,0,1,"['3d-human-pose-estimation', 'bmvc2022', 'computer-vision', 'deep-learning', 'graph-convolutional-networks']",2022-10-06T01:21:14Z
lorebianchi98__ALADIN-2.0,main,0,1,"['computer-vision', 'deep-learning', 'machine-learning', 'nlp', 'pytorch', 'transformers']",2022-10-04T09:10:26Z
ponderbb__multitask-mayhem,master,0,1,"['autolambda', 'deeplabv3', 'detection', 'dwa', 'fasterrcnn', 'gradnorm', 'lightning', 'loss-balancing', 'multitask-learning', 'pytorch', 'semantic-segmentation', 'ssdlite', 'torchvision', 'uncertainty']",2022-09-24T10:45:32Z
LinkAnJarad__Parameter-Free-Channel-Attention-Pytorch,main,0,0,"['attention-mechanism', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'pytorch']",2022-09-26T06:57:39Z
Rohit8y__MocoFSD,main,0,0,"['computer-vision', 'contrastive-learning', 'moco-v2', 'pytorch']",2022-09-23T09:09:56Z
abbvie-external__torchunmix,main,1,0,"['augmentation', 'computer-vision', 'histopathology', 'pytorch']",2022-09-29T00:33:16Z
a5chin__colorizer,main,0,0,"['colorization', 'pillow', 'pytorch', 'torchvision']",2022-09-30T16:30:33Z
yismailuofa__computervisionmodels,main,0,0,[],2022-09-29T00:00:19Z
AndreiZoltan__ptq_resnet20,master,0,0,"['computer-vision', 'post-training-quantization', 'pytorch', 'resnet']",2022-10-03T05:53:36Z
bear96__Aivian,main,0,0,"['deep-learning', 'machine-learning', 'nabirds', 'object-detection', 'pytorch', 'vision-transformer']",2022-10-01T22:49:30Z
mlfoundations__open_flamingo,main,242,3319,"['computer-vision', 'deep-learning', 'flamingo', 'in-context-learning', 'language-model', 'multimodal-learning', 'pytorch']",2022-10-20T00:32:35Z
Pointcept__PointTransformerV2,main,21,310,"['3d-vision', 'point-cloud', 'pytorch']",2022-10-10T07:29:27Z
mertyg__vision-language-models-are-bows,main,11,191,"['blip', 'clip', 'compositionality', 'multimodal', 'pytorch', 'vision-language']",2022-10-07T17:56:24Z
VlSomers__bpbreid,main,11,118,"['computer-vision', 'deep-learning', 'gilt', 'part-based', 'part-based-triplet-loss', 'person', 'person-re-identification', 'person-reidentification', 'pytorch', 're-identification', 'reid', 'reidentification', 'tracking', 'wacv2023']",2022-10-12T17:26:39Z
ken2576__vision-nerf,main,10,97,[],2022-10-15T20:32:54Z
filipbasara0__simple-diffusion,main,6,51,"['attention-mechanism', 'computer-vision', 'deep-learning', 'image-generation', 'pytorch', 'stable-diffusion', 'unet']",2022-10-20T12:53:53Z
deeplearning-wisc__MCM,main,7,50,"['contrastive-learning', 'out-of-distribution-detection', 'representation-learning', 'vision-language']",2022-10-09T15:11:09Z
lambert-x__medical_mae,main,15,43,"['chest-xray-images', 'chestxray14', 'chexpert', 'computer-vision', 'convolutional-neural-networks', 'pytorch']",2022-10-10T23:56:27Z
uzh-rpg__event_representation_study,master,6,35,"['event-based-camera', 'event-based-vision', 'event-camera', 'event-cameras', 'events', 'gen1', 'gen4', 'gromov-wasserstein', 'gromov-wasserstein-distance', 'gryffin', 'imagenet', 'machine-learning', 'machine-learning-algorithms', 'neural-network', 'object-detection', 'optimal-transport', 'optimization', 'python', 'yolo', 'yolov6']",2022-10-14T10:50:37Z
Anttwo__SCONE,main,1,27,"['3d-reconstruction', 'computer-vision', 'deep-learning', 'neurips-2022', 'neurips2022', 'next-best-view', 'pytorch']",2022-10-12T14:05:19Z
Chushihyun__MT-DETR,main,1,24,"['adverse-weather-condition', 'computer-vision', 'multimodal-object-detection', 'wacv2023']",2022-10-15T17:20:13Z
MattWallingford__TAPS,master,1,15,"['artificial-intelligence', 'computer-vision', 'cvpr2022', 'machine-learning', 'multi-task-learning', 'transfer-learning']",2022-10-11T18:30:17Z
stegmuel__ScoreNet,main,3,10,"['histopathology', 'pytorch', 'self-supervised-learning', 'vision-transformer', 'wacv2022']",2022-10-14T07:55:04Z
davidsvy__hard-negative-mixing,main,2,9,"['artificial-intelligence', 'computer-vision', 'deep-learning', 'moco', 'neural-network', 'pytorch', 'self-supervised-learning', 'unsupervised-learning']",2022-10-16T16:17:42Z
niopeng__CHIMLE,main,1,8,"['colorization', 'computer-vision', 'conditional-image-generation', 'deep-learning', 'gan', 'generative-model', 'image-decompression', 'image-generation', 'image-to-image-translation', 'imle', 'night-to-day', 'pytorch', 'super-resolution']",2022-10-07T03:03:02Z
visionlyx__HP-VSP,main,3,7,"['deep-learning', 'mpi4py', 'pytorch', 'vessel-segmentation']",2022-10-19T13:32:21Z
emreds__tum-dlr-automl-for-eo,main,3,6,"['automl', 'computer-vision', 'deep-learning', 'hpc', 'pytorch', 'slurm']",2022-10-18T14:06:07Z
kingardor__Photo-Realistic-Image-Stylization,main,1,4,"['computer-vision', 'deep-learning', 'gradio', 'huggingface', 'pytorch', 'style-transfer', 'whitening-and-colorization-transform']",2022-10-13T08:57:06Z
ProBURN-E__CatVsDog,main,0,2,"['computer-vision', 'cv', 'image', 'image-classification', 'image-processing']",2022-10-12T09:53:11Z
EMalagoli92__CvT-TensorFlow,main,0,2,"['computer-vision', 'deep-learning', 'image-classification', 'python', 'pytorch', 'tensorflow', 'transformers']",2022-10-16T14:16:33Z
toyota-rd__patch-splitnn,main,1,1,"['computer-vision', 'privacy-preserving', 'pytorch', 'pytorch-lightning']",2022-10-21T12:24:03Z
filipbasara0__simple-convnext,main,0,1,"['computer-vision', 'convnext', 'deep-learning', 'image-classification', 'pytorch']",2022-10-19T13:08:37Z
kurt-stolle__unitrack,master,0,1,"['ai', 'artificial-intelligence', 'cascaded-tracking', 'computer-vision', 'data-science', 'deep-learning', 'machine-learning', 'multi-stage-tracking', 'neural-networks', 'object-tracking', 'pattern-recognition', 'python', 'pytorch', 'research', 'video-processing']",2022-10-13T11:56:36Z
Mr-Hexi__FoodVision,main,0,1,"['computer-vision', 'deep-learning', 'image-classification', 'python', 'pytorch']",2022-10-09T10:11:55Z
naayem__ACAI-Enhanced-3D-Pose-Representation,main,0,1,"['3d-pose-estimation', 'adversarial-regularization', 'autoencoders', 'computer-vision', 'deep-learning', 'latent-space', 'pytorch']",2022-10-10T14:49:10Z
NicholasBoren__CIFAR-10-Image-Classifcation,main,0,0,"['cifar-10', 'cifar10', 'cnn', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'fully-connected-network', 'neural-network', 'python3', 'pytorch']",2022-10-14T02:47:46Z
move-fast-and-break-things__japanese-reader,main,0,0,"['computer-vision', 'lightning', 'lightning-app', 'pytorch']",2022-10-14T11:41:51Z
aadhyap__Structure-From-Motion_NeRF,main,0,0,"['computer-vision', 'deep-neural-networks', 'linear-algebra', 'pytorch']",2022-10-18T16:00:32Z
boostcampaitech4cv3__level1_imageclassification_cv-level1-cv-18,main,0,0,"['boostcamp-ai-tech', 'classification', 'computer-vision', 'pytorch']",2022-10-21T07:18:24Z
Fkaneko__kaggle_google_universal_image_embedding,master,0,0,"['deep-learning', 'huggingface', 'image-recognition', 'image-retrieval', 'kaggle', 'pytorch', 'vision-transformer']",2022-10-15T03:35:20Z
Edouard99__GAN,main,0,0,"['cnn', 'computer-vision', 'dc-gan', 'deep-learning', 'gan', 'pokemon', 'python', 'pytorch', 'w-gan']",2022-10-18T12:50:15Z
augmentedstartups__AS-One,main,93,555,"['computer-vision', 'deep-learning', 'object-detection', 'opencv', 'pytorch', 'tracking', 'ultralytics', 'yolo-nas', 'yolor', 'yolov5', 'yolov7', 'yolov8', 'yolox']",2022-10-31T16:34:31Z
0ssamaak0__DLTA-AI,master,37,286,"['annotation', 'computer-vision', 'datasets-preparation', 'pytorch']",2022-11-06T23:44:03Z
IIM-TTIJ__MVA2023SmallObjectDetection4SpottingBirds,main,13,90,"['competition', 'computer-vision', 'drone', 'mva', 'mva2023', 'object-detection', 'pytorch', 'small-object-detection', 'uav']",2022-11-01T08:29:18Z
ImIntheMiddle__VATL4Pose-WACV2024,main,0,30,"['active-learning', 'computer-vision', 'human-pose-estimation', 'pose-estimation', 'pytorch', 'transfer-learning', 'uncertainty-quantification', 'wacv2024']",2022-11-02T03:39:52Z
coperception__star,main,3,28,"['collaborative-perception', 'computer-vision', 'deep-learning', 'multi-robot-systems', 'pytorch', 'robotics-perception']",2022-11-06T05:16:13Z
mees__hulc2,main,2,25,"['computer-vision', 'deep-learning', 'grounding', 'manipulation', 'natural-language-processing', 'pytorch', 'robotics', 'vision', 'vision-and-language', 'vision-language']",2022-11-06T15:08:17Z
DoranLyong__Awesome-TokenMixer-pytorch,main,3,7,"['attention', 'awesome-token-mixer', 'awesome-vision-transformer', 'computer-vision', 'convolution', 'mlp', 'paper', 'pytorch', 'token']",2022-10-31T10:47:03Z
mberkay0__ConvNeXt-MaskRCNN,main,0,6,"['cell-motility', 'cell-segmentation', 'cellsegmentation', 'celltrackingchallenge', 'convnext', 'deep-learning', 'image-segmentation', 'maskrcnn', 'pytorch', 'torchvision']",2022-11-03T15:53:31Z
hikvision-research__cost,main,0,4,"['action-recognition', 'pytorch', 'video-action-recognition', 'video-classification']",2022-10-26T02:23:42Z
fork123aniket__Graph-Neural-Network-based-Visual-Question-Answering,main,1,3,"['computer-vision', 'encoder-decoder-architecture', 'encoder-decoder-model', 'graph-neural-networks', 'natural-language-processing', 'pytorch', 'pytorch-geometric', 'pytorch-implementation', 'seq2seq-model', 'visual-question-answering']",2022-11-04T07:44:49Z
ConnorWatts__mtl-gan,main,0,3,"['classification', 'computer-vision', 'deep-convolutional-networks', 'generative-adversarial-network', 'multitask-learning', 'neural-network', 'pytorch']",2022-11-01T20:46:56Z
wang-ironman__VGT-MOT,main,0,2,"['computer-vision', 'deep-learning', 'pytorch', 'tracking']",2022-10-30T03:34:24Z
lambda-science__MyoQuant,main,1,2,"['computer-vision', 'deep-learning', 'disease', 'histology', 'image', 'medecine', 'python', 'pytorch', 'quantification', 'tensorflow']",2022-10-26T12:45:01Z
HuHaigen__Joint-Feature-Learning-for-Cell-Segmentation,main,1,1,"['computer-vision', 'deep-learning', 'pytorch']",2022-10-30T08:38:24Z
Ali619__TinyVGG-model-PyTorch,main,0,0,"['cnn', 'cnn-model', 'computer-vision', 'python3', 'pytorch', 'tinyvgg']",2022-11-03T22:45:52Z
hayriyigit__ChickenDetector-MaskRCNN-Pytorch,main,0,0,"['computer-vision', 'deep-learning', 'instance-segmentation', 'object-detection', 'pytorch']",2022-11-01T19:04:46Z
daniel-furman__CV-feature-eng-experiments,master,0,0,"['computer-vision', 'pytorch', 'transformers']",2022-11-05T16:31:44Z
t0re199__YOLO_DTCN,main,0,0,"['computer-vision', 'object-detection', 'pytorch', 'yolov3']",2022-11-04T16:57:22Z
johnnyhwu__SEFS-Self-Supervision-Enhanced-Feature-Selection-with-Correlated-Gates,main,0,0,[],2022-10-23T01:18:18Z
seloufian__Faster-Style-Transfer,main,0,0,"['cnn', 'computer-vision', 'deep-learning', 'google', 'machine-learning', 'python', 'pytorch', 'pytorch-implementation', 'research-paper', 'style-transfer']",2022-10-26T18:19:35Z
bharatmahaur__LeNo,main,1,0,"['computer-vision', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'gradient-analysis', 'gradient-flow', 'gradient-norm', 'image-recognition', 'imagenet', 'leno-resnet', 'norm-preservation', 'optimization-problem', 'optimization-stability', 'pytorch', 'residual-network', 'resnet', 'resnext', 'visual-recognition', 'wideresnet']",2022-10-29T23:49:23Z
Fantasy-Studio__Paint-by-Example,main,85,894,"['computer-vision', 'deep-learning', 'diffusion-models', 'image-editing', 'image-generation', 'image-manipulation', 'paint-by-example', 'pytorch', 'stable-diffusion']",2022-11-23T11:49:29Z
eliahuhorwitz__Conffusion,main,3,127,"['computer-vision', 'conformal-prediction', 'deep-learning', 'diffusion', 'diffusion-models', 'generative-model', 'image-generation', 'image-to-image', 'inpainting', 'prediction-intervals', 'pytorch', 'quantile-regression', 'super-resolution', 'uncertainty-estimation', 'uncertainty-quantification']",2022-11-17T08:38:22Z
LAIT-CVLab__SLT-in-Generative-Models,main,13,103,"['computer-vision', 'efficient-training', 'generative-model', 'maximum-mean-discrepancy', 'pruning']",2022-11-23T22:21:07Z
purvaten__FLEX,main,9,103,"['3d-human', 'computer-graphics', 'computer-vision', 'generative-ai', 'grasping', 'pytorch']",2022-11-21T23:46:47Z
Lee-Gihun__MEDIAR,main,17,90,"['biomedical', 'cell-biology', 'cell-segmentation', 'instance-segmentation', 'miscroscopy', 'monai', 'multi-modality', 'multi-resolution', 'neurips-2022', 'pytorch', 'pytorch-implementation', 'pytorch-segmentation', 'vision-transformer']",2022-11-16T02:01:24Z
ArrowLuo__SegCLIP,main,5,66,"['contrastive-learning', 'open-vocabulary', 'open-vocabulary-semantic-segmentation', 'semantic-segmentation', 'transfer-learning', 'vision-language-pretraining', 'zero-shot-semantic-segmentation']",2022-11-11T14:38:45Z
LeapLabTHU__EfficientTrain,main,0,54,"['computer-vision', 'deep-learning', 'efficient-training', 'machine-learning', 'pytorch']",2022-11-14T09:42:24Z
hubert10__fasterrcnn_resnet50_fpn_v2_new_dataset,main,6,13,"['computer-vision', 'deep-learning', 'faster-rcnn', 'pytorch']",2022-11-17T06:43:41Z
filipbasara0__simple-object-detection,main,2,12,"['carla', 'carla-driving-simulator', 'carla-simulator', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'object-detection', 'pascal-voc', 'pytorch', 'traffic-light', 'traffic-light-detection']",2022-11-15T08:09:31Z
LiChenyang-Github__LongShortNet,main,3,10,"['autonomous-vehicles', 'computer-vision', 'icassp2023', 'python', 'pytorch', 'streaming-perception', 'video-object-detection']",2022-11-09T11:15:26Z
LinkAnJarad__Torch-Modules-Compilation,main,2,7,"['artificial-intelligence', 'computer-vision', 'pytorch', 'pytorch-implementation']",2022-11-17T11:30:54Z
bwconrad__masked-autoencoder,main,0,5,"['pytorch', 'pytorch-lightning', 'self-supervised-learning', 'vision-transformer']",2022-11-10T18:53:29Z
skgyu__CMOS-GAN,main,1,5,"['cmos-gan', 'computer-vision', 'cross-modality-face-image-synthesis', 'deep-learning', 'gan', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pytorch', 'semi-supervised-generative-adversarial-model', 'semi-supervised-image-generation']",2022-11-22T04:41:11Z
gabry1998__Self-Supervised-Anomaly-Detection,main,0,3,"['anomalies', 'anomaly-detection', 'computer-vision', 'deep-learning', 'machine-learning', 'mvtec', 'mvtec-ad', 'python', 'pytorch', 'pytorch-lightning', 'self-supervised-learning', 'semi-supervised-learning']",2022-11-11T14:36:18Z
jzsherlock4869__image-segmentation-pipeline,main,0,2,"['computer-vision', 'image-processing', 'machine-learning', 'pytorch', 'segmentation', 'semantic-segmentation']",2022-11-09T12:43:25Z
aagustinconti__yolov7_counting,main,0,2,"['ai', 'computervision', 'cuda', 'deepsort', 'detection', 'digital-image-processing', 'docker', 'machine-learning', 'mot-tracking', 'nvidia-docker', 'opencv', 'osnet', 'python', 'pytorch', 'real-time', 'yolo', 'yolov7']",2022-11-10T12:55:49Z
AndreiMoraru123__ContextCollector,main,0,2,"['attention', 'attention-mechanism', 'coco-api', 'computer-vision', 'cuda', 'cudnn', 'image-captioning', 'lstm', 'mscoco-dataset', 'multimodal-deep-learning', 'natural-language-processing', 'object-detection', 'opencv', 'pytorch', 'resnet', 'show-and-tell', 'show-attend-and-tell', 'video-inference', 'vision-language', 'yolo']",2022-11-21T08:22:09Z
NgToanRob__Yolov1-pytorch-implement,main,0,1,"['computer-vision', 'deep-learning', 'object-detection', 'pytorch-implementation']",2022-11-23T14:41:47Z
Mr-TalhaIlyas__Segmentation-Transformer-Object-Contextual-Representations-for-Semantic-Segmentation-OCR,main,0,1,"['contextual-representations', 'ocr', 'segmentation', 'vision-transformers']",2022-11-15T23:31:53Z
nikhilroxtomar__MobileViT-Implementation,main,2,1,"['mobile-vision-transformer', 'mobilevit', 'vision-transformer']",2022-11-13T04:05:40Z
cazhang__vit-reranking,main,0,1,"['deep-metric-learning', 'image-retrieval', 'interpretable-deep-learning', 'vision-transformers']",2022-11-08T14:43:03Z
williamcfrancis__Location-Based-Panoptic-Segmentation-with-SOLOv2,main,0,1,"['computer-vision', 'deep-learning', 'detectron2', 'efficientnet', 'efficientps', 'location-based', 'panoptic-segmentation', 'pytorch', 'semantic-segmentation', 'solov2']",2022-11-16T23:01:39Z
hayriyigit__Handwriting-Recognition-Pytorch,main,0,0,"['computer-vision', 'deep-learning', 'pytorch', 'seq2seq']",2022-11-22T10:54:21Z
SridharSola__MSD-E,main,0,0,"['computer-vision', 'dataset', 'face-mask-dataset', 'facial-expression-recognition']",2022-11-23T15:46:55Z
vmad18__focal-net,main,0,0,"['machine-learning', 'msa', 'pytorch', 'self-attention', 'transformers', 'vision-transformer']",2022-11-13T21:44:59Z
KanishkNavale__Mapping-Synthetic-Correspondences-in-an-Image-Pair,main,0,0,"['computer-vision', 'correspondence-tool', 'correspondences', 'dense-object-nets', 'image-augmentation', 'image-processing', 'opencv', 'python3', 'pytorch', 'pytorch-implementation']",2022-11-11T14:19:40Z
StevenRice99__Facial-Expression-Recognition,master,0,0,"['ai', 'artificial-intelligence', 'classification', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'face-recognition', 'facial-recognition', 'kaggle', 'machine-learning', 'ml', 'neural-network', 'neural-networks', 'python', 'python3', 'pytorch', 'resnet', 'resnet-18', 'torch', 'torchvision']",2022-11-21T01:37:49Z
roboflow__supervision,develop,739,9655,"['classification', 'coco', 'computer-vision', 'deep-learning', 'image-processing', 'instance-segmentation', 'low-code', 'machine-learning', 'metrics', 'object-detection', 'oriented-bounding-box', 'pascal-voc', 'python', 'pytorch', 'tensorflow', 'tracking', 'video-processing', 'yolo']",2022-11-28T14:08:44Z
tinyvision__DAMO-YOLO,master,455,3630,"['damo-yolo', 'deep-learning', 'imagenet', 'nas', 'object-detection', 'onnx', 'pytorch', 'tensorrt', 'yolo', 'yolov5']",2022-11-27T14:22:54Z
adobe-research__custom-diffusion,main,123,1728,"['computer-vision', 'customization', 'diffusion-models', 'few-shot', 'fine-tuning', 'pytorch', 'text-to-image-generation']",2022-12-08T19:18:41Z
astra-vision__SceneRF,main,24,312,"['3d-reconstruction', 'deep-learning', 'depth-estimation', 'nerf', 'neural-radiance-fields', 'pytorch', 'pytorch-lightning', 'scene-reconstruction', 'self-supervised', 'self-supervised-learning', 'single-image-reconstruction']",2022-12-02T14:39:49Z
clin1223__VLDet,main,9,162,"['iclr2023', 'multi-modal', 'object-detection', 'open-vocabulary', 'pytorch', 'vision-and-language']",2022-11-24T10:35:06Z
OFA-Sys__OFASys,main,10,139,"['audio', 'computer-vision', 'deep-learning', 'motion', 'multimodal-learning', 'multitask-learning', 'nlp', 'pretrained-models', 'pytorch', 'transformers', 'vision-and-language']",2022-12-08T05:55:45Z
Eric-Canas__QReader,main,10,97,"['computer-vision', 'easy-to-use', 'image-processing', 'object-detection', 'pip', 'python', 'pytorch', 'pyzbar', 'qr', 'qrcode', 'qrcode-reader', 'qrcode-scanner', 'yolov8']",2022-12-03T14:37:04Z
astra-vision__PODA,master,9,94,"['clip', 'computer-vision', 'deep-learning', 'domain-adaptation', 'feature-augmentation', 'multi-modal', 'pytorch', 'scene-understanding', 'semantic-segmentation', 'vision-language', 'zero-shot']",2022-11-25T16:02:24Z
orrzohar__PROB,main,11,83,"['computer-vision', 'object-detection', 'open-set-object-detection', 'open-world-object-detection', 'owod']",2022-11-25T22:57:03Z
eric-ai-lab__PEViT,master,3,82,"['fine-tuning', 'image-classification', 'parameter-efficient-tuning', 'pytorch', 'vision-transformer']",2022-12-05T06:24:24Z
theos-ai__easy-yolov7,main,20,70,"['computer-vision', 'deep-learning', 'machine-learning', 'neural-networks', 'object-detection', 'python', 'pytorch', 'yolov5', 'yolov7']",2022-11-24T13:11:19Z
DoganK01__YOLOV8-DeepSORT-Tracking-Vehicle-Counting,main,11,46,"['artificial-intelligence', 'computer-vision', 'counter', 'counting', 'deep-learning', 'machine-learning', 'object-detection', 'object-tracking', 'python', 'pytorch', 'yolo', 'yolov8']",2022-11-29T12:30:19Z
