moduleProjectID,modulePath,moduleName,startLine,endLine 
38162,/ayooshkathuria__PyTorch-YOLO-v2/maste/PyTorch-YOLO-v2-5ce7227eed5fb9069cabf5d47911525ddd0e69c7/darknet.py,test_net,13,24
39206,/lipiji__rnn-pytorch/maste/rnn-pytorch-2df396f810ae772643643e904fdf5120df04d82d/lstm_peepholes.py,LSTM,6,57
39206,/lipiji__rnn-pytorch/maste/rnn-pytorch-2df396f810ae772643643e904fdf5120df04d82d/lstm_peepholes_bad.py,LSTM,6,64
39206,/lipiji__rnn-pytorch/maste/rnn-pytorch-2df396f810ae772643643e904fdf5120df04d82d/gru.py,GRU,6,57
39206,/lipiji__rnn-pytorch/maste/rnn-pytorch-2df396f810ae772643643e904fdf5120df04d82d/rnn.py,RNN,12,64
39206,/lipiji__rnn-pytorch/maste/rnn-pytorch-2df396f810ae772643643e904fdf5120df04d82d/lstm.py,LSTM,6,57
39736,/netrome__Hello-VAE/maste/Hello-VAE-a7b2c3c1b2e43ad6cea50923b733f6e053cfea76/networks.py,Decoder,29,49
39736,/netrome__Hello-VAE/maste/Hello-VAE-a7b2c3c1b2e43ad6cea50923b733f6e053cfea76/networks.py,Encoder,6,26
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/set_encoder/setenc_modules.py,MAB,10,37
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/set_encoder/setenc_modules.py,SAB,39,45
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/set_encoder/setenc_modules.py,ISAB,47,57
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/set_encoder/setenc_modules.py,PMA,59,67
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/set_encoder/setenc_models.py,SetPool,8,37
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/predictor/predictor_model.py,PredictorModel,16,245
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/generator/model.py,GeneratorModel,16,402
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/set_encoder/setenc_modules.py,MAB,10,37
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/set_encoder/setenc_modules.py,SAB,39,45
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/set_encoder/setenc_modules.py,ISAB,47,57
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/set_encoder/setenc_modules.py,PMA,59,67
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/set_encoder/setenc_models.py,SetPool,8,37
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/predictor/predictor_model.py,PredictorModel,10,239
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/generator/generator_model.py,GeneratorModel,13,396
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/procedures/optimizers.py,CrossEntropyLabelSmooth,160,173
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,ReLUConvBN,33,44
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,SepConv,47,59
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,DualSepConv,62,72
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,ResNetBasicblock,75,108
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,POOLING,111,126
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,Zero,138,158
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,FactorizedReduce,161,193
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,PartAwareOp,197,242
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_operations.py,GDAS_Reduction_Cell,256,308
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/my_modules.py,MyNetwork,181,238
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,DropBlock,20,77
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,My2DLayer,102,189
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,ConvLayer,192,272
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,IdentityLayer,275,297
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,LinearLayer,300,384
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,MultiHeadLinearLayer,387,442
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,ZeroLayer,445,465
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,MBConvLayer,468,559
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,ResidualBlock,562,622
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/layers.py,ResNetBottleneckBlock,625,727
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,ShuffleLayer,56,73
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,MyGlobalAvgPool2d,76,86
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,Hswish,89,99
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,Hsigmoid,102,112
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,SEModule,115,139
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/utils/pytorch_modules.py,MultiHeadCrossEntropyLoss,142,154
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet.py,ConvBNReLU,9,30
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet.py,ResNetBasicblock,33,64
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet.py,ResNetBottleneck,68,102
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet.py,InferCifarResNet,106,167
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferMobileNetV2.py,ConvBNReLU,10,24
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferMobileNetV2.py,InvertedResidual,27,56
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferMobileNetV2.py,InferMobileNetV2,59,122
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_depth.py,ConvBNReLU,9,30
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_depth.py,ResNetBasicblock,33,59
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_depth.py,ResNetBottleneck,63,91
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_depth.py,InferDepthCifarResNet,95,150
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_width.py,ConvBNReLU,9,30
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_width.py,ResNetBasicblock,33,64
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_width.py,ResNetBottleneck,68,102
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferCifarResNet_width.py,InferWidthCifarResNet,106,160
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferImagenetResNet.py,ConvBNReLU,9,31
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferImagenetResNet.py,ResNetBasicblock,34,65
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferImagenetResNet.py,ResNetBottleneck,69,103
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferImagenetResNet.py,InferImagenetResNet,107,170
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/shape_infers/InferTinyCellNet.py,DynamicShapeTinyNet,10,58
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_infers/tiny_network.py,TinyNetwork,10,66
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_infers/cells.py,InferCell,12,55
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_infers/cells.py,NASNetInferCell,60,99
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_nas_bench_201/nas_bench_201/models/cell_infers/cells.py,AuxiliaryHeadCIFAR,102,122
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/evaluation/codebase/networks/nsganetv2.py,MobileInvertedResidualBlock,6,55
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/resnets.py,ResNets,10,98
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/resnets.py,ResNet50,101,142
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/resnets.py,ResNet50D,145,192
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/proxyless_nets.py,ProxylessNASNets,35,126
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/proxyless_nets.py,MobileNetV2,129,210
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/mobilenet_v3.py,MobileNetV3,14,160
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/networks/mobilenet_v3.py,MobileNetV3Large,163,218
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/nas/accuracy_predictor/acc_predictor.py,AccuracyPredictor,13,50
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_layers.py,DynamicLinearLayer,40,103
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_layers.py,DynamicMBConvLayer,106,319
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_layers.py,DynamicConvLayer,322,411
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_layers.py,DynamicResNetBottleneckBlock,414,632
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicSeparableConv2d,16,88
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicConv2d,91,120
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicGroupConv2d,123,171
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicBatchNorm2d,174,206
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicSE,225,284
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/modules/dynamic_op.py,DynamicLinear,287,314
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/networks/ofa_mbv3.py,OFAMobileNetV3,18,336
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/networks/ofa_resnets.py,OFAResNets,12,267
40963,/HayeonLee__MetaD2A/main/MetaD2A-19c6c9653c839fbbc7009c5db94da8fe9c8ebfe0/MetaD2A_mobilenetV3/ofa_local/imagenet_classification/elastic_nn/networks/ofa_proxyless.py,OFAProxylessNASNets,16,331
42077,/gitabcworld__MatchingNetworks/maste/MatchingNetworks-07c4567c15578664a550903c222c7eaa2abfe113/models/BidirectionalLSTM.py,BidirectionalLSTM,16,55
42077,/gitabcworld__MatchingNetworks/maste/MatchingNetworks-07c4567c15578664a550903c222c7eaa2abfe113/models/Classifier.py,Classifier,35,88
42077,/gitabcworld__MatchingNetworks/maste/MatchingNetworks-07c4567c15578664a550903c222c7eaa2abfe113/models/DistanceNetwork.py,DistanceNetwork,15,36
42077,/gitabcworld__MatchingNetworks/maste/MatchingNetworks-07c4567c15578664a550903c222c7eaa2abfe113/models/AttentionalClassify.py,AttentionalClassify,14,30
42077,/gitabcworld__MatchingNetworks/maste/MatchingNetworks-07c4567c15578664a550903c222c7eaa2abfe113/models/MatchingNetwork.py,MatchingNetwork,21,96
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,VectorQuantizer,24,85
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,GumbelQuantizer,88,115
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,ResBlock,142,165
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,AttnBlock,168,227
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,Downsample,118,127
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,Upsample,130,139
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,VQAutoEncoder,328,390
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,Encoder,230,274
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vqgan_arch.py,Generator,277,324
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arch_util.py,ResidualBlockNoBN,64,92
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/codeformer_arch.py,PositionEmbeddingSine,46,86
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/codeformer_arch.py,CodeFormer,161,276
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/codeformer_arch.py,TransformerSALayer,99,134
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/codeformer_arch.py,Fuse_sft_block,136,157
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arcface_arch.py,BasicBlock,16,53
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arcface_arch.py,SEBlock,149,168
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arcface_arch.py,ResNetArcFace,172,245
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arcface_arch.py,IRBlock,56,100
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/arcface_arch.py,Bottleneck,103,146
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/vgg_arch.py,VGGFeatureExtractor,55,161
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/rrdbnet_arch.py,RRDB,42,63
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/rrdbnet_arch.py,RRDBNet,67,119
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/archs/rrdbnet_arch.py,ResidualDenseBlock,9,39
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,L1Loss,31,56
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,WeightedTVLoss,125,141
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,PerceptualLoss,145,253
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,MSELoss,60,85
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,CharbonnierLoss,89,121
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,LPIPSLoss,257,282
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/losses/losses.py,GANLoss,286,387
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/resnet.py,BasicBlock,10,38
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/resnet.py,ResNet18,48,69
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,ConvBNReLU,8,18
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,ContextPath,53,84
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,FeatureFusionModule,87,107
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,BiSeNetOutput,21,31
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,AttentionRefinementModule,34,50
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/bisenet.py,BiSeNet,110,140
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/parsenet.py,NormLayer,8,39
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/parsenet.py,ReluLayer,42,71
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/parsenet.py,ParseNet,140,194
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/parsenet.py,ConvLayer,74,110
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/parsing/parsenet.py,ResidualBlock,113,137
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/ops/fused_act/fused_act.py,FusedLeakyReLU,75,85
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/ops/dcn/deform_conv.py,DeformConv,186,243
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/ops/dcn/deform_conv.py,DeformConvPack,246,284
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/ops/dcn/deform_conv.py,ModulatedDeformConv,287,331
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/basicsr/ops/dcn/deform_conv.py,ModulatedDeformConvPack,334,377
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/detection/retinaface/retinaface_net.py,SSH,36,63
42863,/sczhou__CodeFormer/v0.1.0/sczhou-CodeFormer-fbc4a80/facelib/detection/retinaface/retinaface_net.py,FPN,66,97
